Date, Open, High, Low, Close
10/26/17, 33025.17, 33196.17, 32835.06, 33147.13
10/25/17, 32995.28, 33117.33, 32804.60, 33042.50
10/24/17, 32619.26, 32670.37, 32502.08, 32607.34
10/23/17, 32411.86, 32614.89, 32312.74, 32506.72
10/19/17, 32656.75, 32663.06, 32319.37, 32389.96
10/18/17, 32518.56, 32670.32, 32462.85, 32584.35
10/17/17, 32654.41, 32699.86, 32556.74, 32609.16
10/16/17, 32488.23, 32687.32, 32445.43, 32633.64
10/13/17, 32247.74, 32508.59, 32247.74, 32432.69
10/12/17, 31887.47, 32209.03, 31813.67, 32182.22
10/11/17, 31975.59, 32098.46, 31769.40, 31833.99
10/10/17, 31910.82, 31994.77, 31896.90, 31924.41
10/09/17, 31862.20, 31935.63, 31781.75, 31846.89
10/06/17, 31633.34, 31844.28, 31632.81, 31814.22
10/05/17, 31725.85, 31772.41, 31562.25, 31592.03
10/04/17, 31522.17, 31752.16, 31457.78, 31671.71
10/03/17, 31537.81, 31615.28, 31440.48, 31497.38
09/29/17, 31367.25, 31523.87, 31243.71, 31283.72
09/28/17, 31216.36, 31340.91, 31081.83, 31282.48
09/27/17, 31785.24, 31797.46, 31100.80, 31159.81
09/26/17, 31685.81, 31693.59, 31455.65, 31599.76
09/25/17, 31986.40, 32016.52, 31474.56, 31626.63
09/22/17, 32339.50, 32342.81, 31886.09, 31922.44
09/21/17, 32406.42, 32462.61, 32164.42, 32370.04
09/20/17, 32467.10, 32499.88, 32383.82, 32400.51
09/19/17, 32522.44, 32524.11, 32358.63, 32402.37
09/18/17, 32361.37, 32508.06, 32361.25, 32423.76
09/15/17, 32207.63, 32356.11, 32138.38, 32272.61
09/14/17, 32289.26, 32328.61, 32186.84, 32241.93
09/13/17, 32188.95, 32348.30, 32126.77, 32186.41
09/12/17, 32029.15, 32172.46, 31950.24, 32158.66
09/11/17, 31798.31, 31952.87, 31797.89, 31882.16
09/08/17, 31694.15, 31763.70, 31619.00, 31687.52
09/07/17, 31738.74, 31814.96, 31620.44, 31662.74
09/06/17, 31713.50, 31727.85, 31586.53, 31661.97
09/05/17, 31755.16, 31863.47, 31674.23, 31809.55
09/04/17, 31932.20, 31932.20, 31560.32, 31702.25
09/01/17, 31769.34, 31944.10, 31707.27, 31892.23
08/31/17, 31685.44, 31757.18, 31551.85, 31730.49
08/30/17, 31534.57, 31727.98, 31533.02, 31646.46
08/29/17, 31724.84, 31739.80, 31360.81, 31388.39
08/28/17, 31756.87, 31809.70, 31701.67, 31750.82
08/24/17, 31673.44, 31678.19, 31546.05, 31596.06
08/23/17, 31407.47, 31593.39, 31379.25, 31568.01
08/22/17, 31393.93, 31484.28, 31241.50, 31291.85
08/21/17, 31609.93, 31641.81, 31220.53, 31258.85
08/18/17, 31729.88, 31729.88, 31349.13, 31524.68
08/17/17, 31919.17, 31937.51, 31714.10, 31795.46
08/16/17, 31566.24, 31805.99, 31399.35, 31770.89
08/14/17, 31299.52, 31526.40, 31298.90, 31449.03
08/11/17, 31355.92, 31379.20, 31128.02, 31213.59
08/10/17, 31750.73, 31756.27, 31422.80, 31531.33
08/09/17, 31926.14, 31967.28, 31731.91, 31797.84
08/08/17, 32341.05, 32354.77, 31915.20, 32014.19
08/07/17, 32377.80, 32396.14, 32235.82, 32273.67
08/04/17, 32191.12, 32352.19, 32107.99, 32325.41
08/03/17, 32502.55, 32502.55, 32194.58, 32237.88
08/02/17, 32641.58, 32686.48, 32394.89, 32476.74
08/01/17, 32579.80, 32632.02, 32462.25, 32575.17
07/31/17, 32412.20, 32546.50, 32324.45, 32514.94
07/28/17, 32381.36, 32381.36, 32104.66, 32309.88
07/27/17, 32519.44, 32672.66, 32325.33, 32383.30
07/26/17, 32255.99, 32413.63, 32226.08, 32382.46
07/25/17, 32350.71, 32374.30, 32196.86, 32228.27
07/24/17, 32100.22, 32320.86, 32058.33, 32245.87
07/21/17, 32035.88, 32062.23, 31808.93, 32028.89
07/20/17, 32033.82, 32057.12, 31859.50, 31904.40
07/19/17, 31882.80, 31978.89, 31793.72, 31955.35
07/18/17, 31775.54, 31911.61, 31626.44, 31710.99
07/17/17, 32053.98, 32131.92, 32037.21, 32074.78
07/14/17, 32099.93, 32109.75, 31897.87, 32020.75
07/13/17, 31896.23, 32091.52, 31892.63, 32037.38
07/12/17, 31813.24, 31865.69, 31731.43, 31804.82
07/11/17, 31789.50, 31885.11, 31718.48, 31747.09
07/10/17, 31510.62, 31768.39, 31471.41, 31715.64
07/07/17, 31373.52, 31426.29, 31286.62, 31360.63
07/06/17, 31298.42, 31460.70, 31264.86, 31369.34
07/05/17, 31272.72, 31284.64, 31177.78, 31245.56
07/04/17, 31331.21, 31353.46, 31166.37, 31209.79
07/03/17, 31156.04, 31258.33, 31017.11, 31221.62
06/30/17, 30824.97, 30965.45, 30680.66, 30921.61
06/29/17, 30910.97, 31097.92, 30794.61, 30857.52
06/28/17, 30988.87, 31000.48, 30798.70, 30834.32
06/27/17, 31194.68, 31294.96, 30847.08, 30958.25
06/23/17, 31352.57, 31365.39, 31110.39, 31138.21
06/22/17, 31351.53, 31522.87, 31255.63, 31290.74
06/21/17, 31302.18, 31336.44, 31193.61, 31283.64
06/20/17, 31392.53, 31392.53, 31261.49, 31297.53
06/19/17, 31168.98, 31362.15, 31163.35, 31311.57
06/16/17, 31160.47, 31182.73, 31017.18, 31056.40
06/15/17, 31222.89, 31229.44, 31026.48, 31075.73
06/14/17, 31147.69, 31190.36, 31054.94, 31155.91
06/13/17, 31091.10, 31260.77, 31062.34, 31103.49
06/12/17, 31225.43, 31225.43, 31044.28, 31095.70
06/09/17, 31196.86, 31289.99, 31087.28, 31262.06
06/08/17, 31316.91, 31354.51, 31193.77, 31213.36
06/07/17, 31252.71, 31346.99, 31172.98, 31271.28
06/06/17, 31420.85, 31430.32, 31172.55, 31190.56
06/05/17, 31274.74, 31355.42, 31198.22, 31309.49
06/02/17, 31205.37, 31332.56, 31190.40, 31273.29
06/01/17, 31117.09, 31213.12, 31062.02, 31137.59
05/31/17, 31222.51, 31255.28, 31107.48, 31145.80
05/30/17, 31111.73, 31220.38, 31064.04, 31159.40
05/29/17, 30944.38, 31214.39, 30869.90, 31109.28
05/26/17, 30765.77, 31074.07, 30745.57, 31028.21
05/25/17, 30374.81, 30793.43, 30352.26, 30750.03
05/24/17, 30446.77, 30534.15, 30247.60, 30301.64
05/23/17, 30553.89, 30610.64, 30316.92, 30365.25
05/22/17, 30638.88, 30712.15, 30516.87, 30570.97
05/19/17, 30539.65, 30712.35, 30338.52, 30464.92
05/18/17, 30466.82, 30575.83, 30393.72, 30434.79
05/17/17, 30616.53, 30692.45, 30519.14, 30658.77
05/16/17, 30391.48, 30591.55, 30363.37, 30582.60
05/15/17, 30287.37, 30357.96, 30273.62, 30322.12
05/12/17, 30285.61, 30299.74, 30111.45, 30188.15
05/11/17, 30309.71, 30366.43, 30207.11, 30250.98
05/10/17, 29988.78, 30271.60, 29987.44, 30248.17
05/09/17, 29977.50, 30017.82, 29911.44, 29933.25
05/08/17, 29915.12, 30016.04, 29877.41, 29926.15
05/05/17, 30142.14, 30176.55, 29823.60, 29858.80
05/04/17, 30069.72, 30169.95, 30007.40, 30126.21
05/03/17, 29984.95, 30020.59, 29846.57, 29894.80
05/02/17, 30021.49, 30069.24, 29804.12, 29921.18
04/28/17, 30064.60, 30067.64, 29848.21, 29918.40
04/27/17, 30141.39, 30184.22, 29973.40, 30029.74
04/26/17, 30030.20, 30167.09, 29968.57, 30133.35
04/25/17, 29825.14, 29961.82, 29780.84, 29943.24
04/24/17, 29407.68, 29681.33, 29392.99, 29655.84
04/21/17, 29575.66, 29584.34, 29259.42, 29365.30
04/20/17, 29358.59, 29453.06, 29341.68, 29422.39
04/19/17, 29369.90, 29388.25, 29241.48, 29336.57
04/18/17, 29487.78, 29701.19, 29286.38, 29319.10
04/17/17, 29470.27, 29494.08, 29363.28, 29413.66
04/13/17, 29637.12, 29660.48, 29442.26, 29461.45
04/12/17, 29838.82, 29838.82, 29549.74, 29643.48
04/11/17, 29630.06, 29804.51, 29570.58, 29788.35
04/10/17, 29752.62, 29831.32, 29553.04, 29575.74
04/07/17, 29850.71, 29886.12, 29668.45, 29706.61
04/06/17, 29946.89, 29954.25, 29817.59, 29927.34
04/05/17, 29996.03, 30007.48, 29817.69, 29974.24
04/03/17, 29737.73, 29926.94, 29705.72, 29910.22
03/31/17, 29633.91, 29687.64, 29552.61, 29620.50
03/30/17, 29538.03, 29684.54, 29521.65, 29647.42
03/29/17, 29463.01, 29554.39, 29439.42, 29531.43
03/28/17, 29301.22, 29442.18, 29301.22, 29409.52
03/27/17, 29395.68, 29420.70, 29163.54, 29237.15
03/24/17, 29350.60, 29539.85, 29350.17, 29421.40
03/23/17, 29201.01, 29373.79, 29198.08, 29332.16
03/22/17, 29341.41, 29341.41, 29137.48, 29167.68
03/21/17, 29525.88, 29585.05, 29380.14, 29485.45
03/20/17, 29653.54, 29699.48, 29482.40, 29518.74
03/17/17, 29755.74, 29824.62, 29601.86, 29648.99
03/16/17, 29482.83, 29614.79, 29482.83, 29585.85
03/15/17, 29452.86, 29500.08, 29358.91, 29398.11
03/14/17, 29437.23, 29561.93, 29356.05, 29442.63
03/10/17, 29006.00, 29076.63, 28851.04, 28946.23
03/09/17, 28909.70, 28986.72, 28815.02, 28929.13
03/08/17, 29021.06, 29022.32, 28815.48, 28901.94
03/07/17, 29092.16, 29098.17, 28957.68, 28999.56
03/06/17, 28859.21, 29070.20, 28856.12, 29048.19
03/03/17, 28827.50, 28860.13, 28716.21, 28832.45
03/02/17, 29117.38, 29145.62, 28784.31, 28839.79
03/01/17, 28849.04, 29029.17, 28824.17, 28984.49
02/28/17, 28825.19, 28876.54, 28721.12, 28743.32
02/27/17, 28910.50, 28961.83, 28791.19, 28812.88
02/23/17, 28927.67, 29065.31, 28860.46, 28892.97
02/22/17, 28822.40, 28963.52, 28789.30, 28864.71
02/21/17, 28716.70, 28801.00, 28597.33, 28761.59
02/20/17, 28481.91, 28696.53, 28419.27, 28661.58
02/17/17, 28670.43, 28726.26, 28410.91, 28468.75
02/16/17, 28223.85, 28327.84, 28146.19, 28301.27
02/15/17, 28270.11, 28382.32, 28102.23, 28155.56
02/14/17, 28386.12, 28393.42, 28263.45, 28339.31
02/13/17, 28450.42, 28458.80, 28197.38, 28351.62
02/10/17, 28367.17, 28456.18, 28286.80, 28334.25
02/09/17, 28349.22, 28469.48, 28152.18, 28329.70
02/08/17, 28386.08, 28391.64, 28149.08, 28289.92
02/07/17, 28443.23, 28483.41, 28239.12, 28335.16
02/06/17, 28340.39, 28487.28, 28340.39, 28439.28
02/03/17, 28270.67, 28280.58, 28127.18, 28240.52
02/02/17, 28167.83, 28299.92, 28070.81, 28226.61
02/01/17, 27669.08, 28159.54, 27590.10, 28141.64
01/31/17, 27867.92, 27867.92, 27624.54, 27655.96
01/30/17, 27866.80, 27947.37, 27813.32, 27849.56
01/27/17, 27761.03, 27980.39, 27759.48, 27882.46
01/25/17, 27462.83, 27736.83, 27439.68, 27708.14
01/24/17, 27170.88, 27393.35, 27140.85, 27375.58
01/23/17, 26990.93, 27167.79, 26963.58, 27117.34
01/20/17, 27232.69, 27264.41, 27009.81, 27034.50
01/19/17, 27253.34, 27348.19, 27219.89, 27308.60
01/18/17, 27261.76, 27422.67, 27217.65, 27257.64
01/17/17, 27331.82, 27381.43, 27179.19, 27235.66
01/16/17, 27238.35, 27335.08, 27172.68, 27288.17
01/13/17, 27378.01, 27459.75, 27143.07, 27238.06
01/12/17, 27171.66, 27278.93, 27166.69, 27247.16
01/11/17, 26978.44, 27174.87, 26978.44, 27140.41
01/10/17, 26811.63, 26914.95, 26804.17, 26899.56
01/09/17, 26860.81, 26860.88, 26701.18, 26726.55
01/06/17, 26929.69, 27009.61, 26733.33, 26759.23
01/05/17, 26738.42, 26917.21, 26738.42, 26878.24
01/04/17, 26677.22, 26723.37, 26606.06, 26633.13
01/03/17, 26616.92, 26724.40, 26488.37, 26643.24
01/02/17, 26711.15, 26720.98, 26447.06, 26595.45
12/30/16, 26441.51, 26678.60, 26406.53, 26626.46
12/29/16, 26429.41, 26429.63, 26166.67, 26366.15
12/28/16, 26243.19, 26415.05, 26191.72, 26210.68
12/27/16, 25815.43, 26249.03, 25803.19, 26213.44
12/26/16, 25992.41, 26008.57, 25753.74, 25807.10
12/23/16, 25959.99, 26143.19, 25872.38, 26040.70
12/22/16, 26224.07, 26248.45, 25940.14, 25979.60
12/21/16, 26368.88, 26396.00, 26213.51, 26242.38
12/20/16, 26374.59, 26435.56, 26241.43, 26307.98
12/19/16, 26505.66, 26505.66, 26340.38, 26374.70
12/16/16, 26548.67, 26594.55, 26455.21, 26489.56
12/15/16, 26497.71, 26737.86, 26407.58, 26519.07
12/14/16, 26707.91, 26736.34, 26547.05, 26602.84
12/13/16, 26607.65, 26724.97, 26494.23, 26697.82
12/12/16, 26725.31, 26725.31, 26468.59, 26515.24
12/09/16, 26787.14, 26803.76, 26707.81, 26747.18
12/08/16, 26366.52, 26733.87, 26357.35, 26694.28
12/07/16, 26456.21, 26540.83, 26164.82, 26236.87
12/06/16, 26403.62, 26502.43, 26356.02, 26392.76
12/05/16, 26253.48, 26390.80, 26125.35, 26349.10
12/02/16, 26437.37, 26463.06, 26182.93, 26230.66
12/01/16, 26756.66, 26769.32, 26540.82, 26559.92
11/30/16, 26441.02, 26680.55, 26395.50, 26652.81
11/29/16, 26408.62, 26587.07, 26354.66, 26394.01
11/28/16, 26303.52, 26413.99, 26183.22, 26350.17
11/25/16, 25953.24, 26343.95, 25874.45, 26316.34
11/24/16, 26049.14, 26049.14, 25810.97, 25860.17
11/23/16, 26101.33, 26130.49, 25877.16, 26051.81
11/22/16, 25928.16, 26039.70, 25765.51, 25960.78
11/21/16, 26246.70, 26270.28, 25717.93, 25765.14
11/18/16, 26270.20, 26349.02, 26106.78, 26150.24
11/17/16, 26304.90, 26449.87, 26155.40, 26227.62
11/16/16, 26508.94, 26621.40, 26239.21, 26298.69
11/15/16, 26809.61, 26809.61, 26253.63, 26304.63
11/11/16, 27344.85, 27344.85, 26777.18, 26818.82
11/10/16, 27605.05, 27743.46, 27457.05, 27517.68
11/09/16, 26251.38, 27397.38, 25902.45, 27252.53
11/08/16, 27537.26, 27646.84, 27406.76, 27591.14
11/07/16, 27552.27, 27591.15, 27398.72, 27458.99
11/04/16, 27465.55, 27498.91, 27193.61, 27274.15
11/03/16, 27518.06, 27600.74, 27399.26, 27430.28
11/02/16, 27679.32, 27679.32, 27500.81, 27527.22
11/01/16, 27966.18, 28029.80, 27845.63, 27876.61
10/28/16, 27983.14, 28000.14, 27789.84, 27941.51
10/27/16, 27808.63, 27958.13, 27665.60, 27915.90
10/26/16, 28050.55, 28050.55, 27759.56, 27836.51
10/25/16, 28159.09, 28211.41, 28013.69, 28091.42
10/24/16, 28156.59, 28256.65, 28075.95, 28179.08
10/21/16, 28163.41, 28163.41, 27957.92, 28077.18
10/20/16, 28031.57, 28212.50, 28031.57, 28129.84
10/19/16, 28112.36, 28131.07, 27926.17, 27984.37
10/18/16, 27656.89, 28064.39, 27652.76, 28050.88
10/17/16, 27776.14, 27803.21, 27488.30, 27529.97
10/14/16, 27712.22, 27763.54, 27548.18, 27673.60
10/13/16, 28042.62, 28042.62, 27563.84, 27643.11
10/10/16, 28144.28, 28216.64, 28068.32, 28082.34
10/07/16, 28129.22, 28155.68, 27964.91, 28061.14
10/06/16, 28298.35, 28328.56, 28031.22, 28106.21
10/05/16, 28425.74, 28477.65, 28188.90, 28220.98
10/04/16, 28377.64, 28404.70, 28242.25, 28334.55
10/03/16, 27997.29, 28273.02, 27919.89, 28243.29
09/30/16, 27807.82, 27955.21, 27716.78, 27865.96
09/29/16, 28423.14, 28475.57, 27719.92, 27827.53
09/28/16, 28198.88, 28378.56, 28198.30, 28292.81
09/27/16, 28373.02, 28432.74, 28179.34, 28223.70
09/26/16, 28630.92, 28630.92, 28272.03, 28294.28
09/23/16, 28810.32, 28825.09, 28627.38, 28668.22
09/22/16, 28766.94, 28871.92, 28693.07, 28773.13
09/21/16, 28554.38, 28689.36, 28462.33, 28507.42
09/20/16, 28690.66, 28698.81, 28480.53, 28523.20
09/19/16, 28626.60, 28714.77, 28552.55, 28634.50
09/16/16, 28520.30, 28778.64, 28494.59, 28599.03
09/15/16, 28398.33, 28454.02, 28311.11, 28412.89
09/14/16, 28345.49, 28416.41, 28259.38, 28372.23
09/12/16, 28481.09, 28481.11, 28251.31, 28353.54
09/09/16, 29062.90, 29062.90, 28755.08, 28797.25
09/08/16, 28929.46, 29077.28, 28854.56, 29045.28
09/07/16, 29035.67, 29067.84, 28911.31, 28926.36
09/06/16, 28631.27, 29013.40, 28631.27, 28978.02
09/02/16, 28498.72, 28581.58, 28427.63, 28532.11
09/01/16, 28459.09, 28548.85, 28386.61, 28423.48
08/31/16, 28372.25, 28532.25, 28363.10, 28452.17
08/30/16, 28012.46, 28478.02, 28010.66, 28343.01
08/29/16, 27827.26, 27952.85, 27698.71, 27902.66
08/26/16, 27882.75, 27935.88, 27696.99, 27782.25
08/25/16, 28103.60, 28154.21, 27803.24, 27835.91
08/24/16, 28065.25, 28108.39, 27959.87, 28059.94
08/23/16, 28012.56, 28028.98, 27854.43, 27990.21
08/22/16, 28088.07, 28143.28, 27918.05, 27985.54
08/19/16, 28167.66, 28212.30, 28026.12, 28077.00
08/18/16, 28077.64, 28214.17, 28077.00, 28123.44
08/17/16, 28061.79, 28174.30, 27960.14, 28005.37
08/16/16, 28190.04, 28199.10, 27942.65, 28064.61
08/12/16, 27919.95, 28203.27, 27900.91, 28152.40
08/11/16, 27805.94, 27902.39, 27697.33, 27859.60
08/10/16, 28133.36, 28143.28, 27736.62, 27774.88
08/09/16, 28289.22, 28289.96, 27956.77, 28085.16
08/08/16, 28181.92, 28226.38, 28128.06, 28182.57
08/05/16, 27810.55, 28110.37, 27795.74, 28078.35
08/04/16, 27899.88, 27921.91, 27627.97, 27714.37
08/03/16, 28008.52, 28015.43, 27647.14, 27697.51
08/02/16, 28069.12, 28175.22, 27943.91, 27981.71
08/01/16, 28083.08, 28284.85, 27873.53, 28003.12
07/29/16, 28232.87, 28233.47, 28037.87, 28051.86
07/28/16, 28108.78, 28240.20, 28064.90, 28208.62
07/27/16, 27976.14, 28210.88, 27899.93, 28024.33
07/26/16, 28121.37, 28149.53, 27927.13, 27976.52
07/25/16, 27753.96, 28110.37, 27736.51, 28095.34
07/22/16, 27721.72, 27832.45, 27646.21, 27803.24
07/21/16, 27980.07, 27988.76, 27687.54, 27710.52
07/20/16, 27775.70, 27935.18, 27759.71, 27915.89
07/19/16, 27790.05, 27826.69, 27637.98, 27787.62
07/18/16, 27920.66, 28013.50, 27697.69, 27746.66
07/15/16, 27966.14, 28048.70, 27735.87, 27836.50
07/14/16, 27857.80, 27967.77, 27763.15, 27942.11
07/13/16, 27912.14, 27928.76, 27752.14, 27815.18
07/12/16, 27667.81, 27828.74, 27667.81, 27808.14
07/11/16, 27358.23, 27647.48, 27358.23, 27626.69
07/08/16, 27292.20, 27294.82, 27034.14, 27126.90
07/07/16, 27209.97, 27288.22, 27146.95, 27201.49
07/05/16, 27340.72, 27348.66, 27127.30, 27166.87
07/04/16, 27314.44, 27385.66, 27251.06, 27278.76
07/01/16, 27064.33, 27243.36, 27061.40, 27144.91
06/30/16, 26926.17, 27069.23, 26872.59, 26999.72
06/29/16, 26627.15, 26776.17, 26606.31, 26740.39
06/28/16, 26410.66, 26583.33, 26378.46, 26524.55
06/27/16, 26347.81, 26493.51, 26262.72, 26402.96
06/24/16, 26367.48, 26435.85, 25911.33, 26397.71
06/23/16, 26753.20, 27060.98, 26736.52, 27002.22
06/22/16, 26791.68, 26887.29, 26617.45, 26765.65
06/21/16, 26907.42, 26925.64, 26754.60, 26812.78
06/20/16, 26497.11, 26885.49, 26447.88, 26866.92
06/17/16, 26653.85, 26730.55, 26538.51, 26625.91
06/16/16, 26686.03, 26686.03, 26314.91, 26525.46
06/15/16, 26500.79, 26752.59, 26446.59, 26726.34
06/14/16, 26482.50, 26485.45, 26264.81, 26395.71
06/13/16, 26468.27, 26468.27, 26262.27, 26396.77
06/10/16, 26742.26, 26972.06, 26620.50, 26635.75
06/09/16, 26994.48, 26994.91, 26692.35, 26763.46
06/08/16, 27085.24, 27105.41, 26973.71, 27020.66
06/07/16, 26833.54, 27082.63, 26829.53, 27009.67
06/06/16, 26897.84, 26901.42, 26729.54, 26777.45
06/03/16, 26919.23, 27008.14, 26792.07, 26843.03
06/02/16, 26694.28, 26885.16, 26641.02, 26843.14
06/01/16, 26684.46, 26857.25, 26671.86, 26713.93
05/31/16, 26817.75, 26837.20, 26561.58, 26667.96
05/30/16, 26694.75, 26794.96, 26623.33, 26725.60
05/27/16, 26415.93, 26677.43, 26405.28, 26653.60
05/26/16, 26008.25, 26398.94, 25941.51, 26366.68
05/25/16, 25432.10, 25897.87, 25430.59, 25881.17
05/24/16, 25256.97, 25340.47, 25181.47, 25305.47
05/23/16, 25447.72, 25519.26, 25207.78, 25230.36
05/20/16, 25428.42, 25506.06, 25251.90, 25301.90
05/19/16, 25713.84, 25714.56, 25351.99, 25399.72
05/18/16, 25671.48, 25747.00, 25503.40, 25704.61
05/17/16, 25756.14, 25927.31, 25733.76, 25773.61
05/16/16, 25528.80, 25688.46, 25351.62, 25653.23
05/13/16, 25739.94, 25743.69, 25400.27, 25489.57
05/12/16, 25684.60, 25827.03, 25620.27, 25790.22
05/11/16, 25548.97, 25762.49, 25409.24, 25597.02
05/10/16, 25682.98, 25809.93, 25614.24, 25772.53
05/09/16, 25321.83, 25709.68, 25302.86, 25688.86
05/06/16, 25223.67, 25260.48, 25057.93, 25228.50
05/05/16, 25187.66, 25394.10, 25162.94, 25262.21
05/04/16, 25210.87, 25245.70, 25061.04, 25101.73
05/03/16, 25500.14, 25705.96, 25192.94, 25229.70
05/02/16, 25565.44, 25565.44, 25341.14, 25436.97
