location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Montenegro,MNE,22/06/2021,278146,148346,129800,1772,1740,44.29,23.62,20.67,2770
Montenegro,MNE,23/06/2021,279639,148571,131068,1493,1648,44.52,23.66,20.87,2624
Montenegro,MNE,24/06/2021,281741,149220,132521,2102,1643,44.86,23.76,21.1,2616
Montenegro,MNE,25/06/2021,,,,,1538,,,,2449
Montenegro,MNE,26/06/2021,285056,149912,135144,,1506,45.39,23.87,21.52,2398
Montenegro,MNE,27/06/2021,285858,149994,135864,802,1457,45.51,23.88,21.63,2320
Montenegro,MNE,28/06/2021,286327,150031,136296,469,1422,45.59,23.89,21.7,2264
Montenegro,MNE,29/06/2021,287653,150319,137334,1326,1358,45.8,23.93,21.87,2162
Montenegro,MNE,30/06/2021,288860,150545,138315,1207,1317,45.99,23.97,22.02,2097
Montenegro,MNE,01/07/2021,290246,151082,139164,1386,1215,46.21,24.06,22.16,1935
Montenegro,MNE,02/07/2021,291621,151655,139966,1375,1175,46.43,24.15,22.29,1871
Montenegro,MNE,03/07/2021,292815,152306,140509,1194,1108,46.62,24.25,22.37,1764
Montenegro,MNE,04/07/2021,293834,152975,140859,1019,1139,46.78,24.36,22.43,1814
Montenegro,MNE,05/07/2021,294306,153343,140963,472,1140,46.86,24.42,22.44,1815
Montenegro,MNE,06/07/2021,296156,154530,141626,1850,1215,47.15,24.6,22.55,1935
Montenegro,MNE,07/07/2021,297632,155477,142155,1476,1253,47.39,24.76,22.63,1995
Montenegro,MNE,08/07/2021,299372,156459,142913,1740,1304,47.67,24.91,22.75,2076
Montenegro,MNE,09/07/2021,300611,157177,143434,1239,1284,47.86,25.03,22.84,2044
Montenegro,MNE,10/07/2021,301828,157971,143857,1217,1288,48.06,25.15,22.9,2051
Montenegro,MNE,11/07/2021,302321,158357,143964,493,1212,48.14,25.21,22.92,1930
Montenegro,MNE,12/07/2021,302534,158511,144023,213,1175,48.17,25.24,22.93,1871
Montenegro,MNE,13/07/2021,303615,159297,144318,1081,1066,48.34,25.36,22.98,1697
Montenegro,MNE,14/07/2021,303963,159478,144485,348,904,48.4,25.39,23,1439
Montenegro,MNE,15/07/2021,304655,159701,144954,692,755,48.51,25.43,23.08,1202
Montenegro,MNE,16/07/2021,305775,160299,145476,1120,738,48.69,25.52,23.16,1175
Montenegro,MNE,17/07/2021,307140,161258,145882,1365,759,48.9,25.68,23.23,1208
Montenegro,MNE,18/07/2021,307700,161728,145972,560,768,48.99,25.75,23.24,1223
Montenegro,MNE,19/07/2021,307939,161910,146029,239,772,49.03,25.78,23.25,1229
Montenegro,MNE,20/07/2021,310395,163791,146604,2456,969,49.42,26.08,23.34,1543
Montenegro,MNE,21/07/2021,,,,,1048,,,,1669
Montenegro,MNE,22/07/2021,312206,165022,147184,,1079,49.71,26.27,23.43,1718
Montenegro,MNE,23/07/2021,313854,166048,147806,1648,1154,49.97,26.44,23.53,1837
Montenegro,MNE,24/07/2021,315653,167235,148418,1799,1216,50.26,26.63,23.63,1936
Montenegro,MNE,25/07/2021,317045,168043,149002,1392,1335,50.48,26.76,23.72,2126
Montenegro,MNE,26/07/2021,317710,168455,149255,665,1396,50.59,26.82,23.76,2223
Montenegro,MNE,27/07/2021,320335,169919,150416,2625,1420,51,27.05,23.95,2261
Montenegro,MNE,28/07/2021,322759,171423,151336,2424,1637,51.39,27.29,24.1,2606
Montenegro,MNE,29/07/2021,325394,173101,152293,2635,1884,51.81,27.56,24.25,3000
Montenegro,MNE,30/07/2021,327600,174571,153029,2206,1964,52.16,27.8,24.37,3127
Montenegro,MNE,31/07/2021,329968,176140,153828,2368,2045,52.54,28.05,24.49,3256
Montserrat,MSR,08/02/2021,0,0,,,,0,0,,
Montserrat,MSR,09/02/2021,,,,,43,,,,8602
Montserrat,MSR,10/02/2021,,,,,43,,,,8602
Montserrat,MSR,11/02/2021,,,,,43,,,,8602
Montserrat,MSR,12/02/2021,,,,,43,,,,8602
Montserrat,MSR,13/02/2021,,,,,43,,,,8602
Montserrat,MSR,14/02/2021,,,,,43,,,,8602
Montserrat,MSR,15/02/2021,,,,,43,,,,8602
Montserrat,MSR,16/02/2021,,,,,43,,,,8602
Montserrat,MSR,17/02/2021,,,,,43,,,,8602
Montserrat,MSR,18/02/2021,,,,,43,,,,8602
Montserrat,MSR,19/02/2021,,,,,43,,,,8602
Montserrat,MSR,20/02/2021,,,,,43,,,,8602
Montserrat,MSR,21/02/2021,,,,,43,,,,8602
Montserrat,MSR,22/02/2021,,,,,43,,,,8602
Montserrat,MSR,23/02/2021,652,652,,,43,13.04,13.04,,8602
Montserrat,MSR,24/02/2021,,,,,40,,,,8002
Montserrat,MSR,25/02/2021,,,,,36,,,,7201
Montserrat,MSR,26/02/2021,,,,,33,,,,6601
Montserrat,MSR,27/02/2021,,,,,29,,,,5801
Montserrat,MSR,28/02/2021,,,,,26,,,,5201
Montserrat,MSR,01/03/2021,,,,,22,,,,4401
Montserrat,MSR,02/03/2021,,,,,19,,,,3801
Montserrat,MSR,03/03/2021,,,,,19,,,,3801
Montserrat,MSR,04/03/2021,,,,,19,,,,3801
Montserrat,MSR,05/03/2021,,,,,19,,,,3801
Montserrat,MSR,06/03/2021,,,,,19,,,,3801
Montserrat,MSR,07/03/2021,,,,,19,,,,3801
Montserrat,MSR,08/03/2021,,,,,19,,,,3801
Montserrat,MSR,09/03/2021,,,,,19,,,,3801
Montserrat,MSR,10/03/2021,932,892,40,,19,18.64,17.84,0.8,3801
Montserrat,MSR,11/03/2021,,,,,24,,,,4801
Montserrat,MSR,12/03/2021,,,,,29,,,,5801
Montserrat,MSR,13/03/2021,,,,,34,,,,6801
Montserrat,MSR,14/03/2021,,,,,39,,,,7802
Montserrat,MSR,15/03/2021,,,,,43,,,,8602
Montserrat,MSR,16/03/2021,,,,,48,,,,9602
Montserrat,MSR,17/03/2021,1306,1112,194,,53,26.13,22.24,3.88,10602
Montserrat,MSR,18/03/2021,,,,,48,,,,9602
Montserrat,MSR,19/03/2021,,,,,43,,,,8602
Montserrat,MSR,20/03/2021,,,,,38,,,,7602
Montserrat,MSR,21/03/2021,,,,,33,,,,6601
Montserrat,MSR,22/03/2021,,,,,27,,,,5401
Montserrat,MSR,23/03/2021,,,,,22,,,,4401
Montserrat,MSR,24/03/2021,,,,,17,,,,3401
Montserrat,MSR,25/03/2021,,,,,17,,,,3401
Montserrat,MSR,26/03/2021,,,,,17,,,,3401
Montserrat,MSR,27/03/2021,,,,,17,,,,3401
Montserrat,MSR,28/03/2021,,,,,17,,,,3401
Montserrat,MSR,29/03/2021,,,,,17,,,,3401
Montserrat,MSR,30/03/2021,,,,,17,,,,3401
Montserrat,MSR,31/03/2021,1542,1266,276,,17,30.85,25.33,5.52,3401
Montserrat,MSR,01/04/2021,,,,,17,,,,3401
Montserrat,MSR,02/04/2021,,,,,16,,,,3201
Montserrat,MSR,03/04/2021,,,,,16,,,,3201
Montserrat,MSR,04/04/2021,,,,,16,,,,3201
Montserrat,MSR,05/04/2021,,,,,15,,,,3001
Montserrat,MSR,06/04/2021,,,,,15,,,,3001
Montserrat,MSR,07/04/2021,,,,,15,,,,3001
Montserrat,MSR,08/04/2021,,,,,15,,,,3001
Montserrat,MSR,09/04/2021,,,,,15,,,,3001
Montserrat,MSR,10/04/2021,,,,,15,,,,3001
Montserrat,MSR,11/04/2021,,,,,15,,,,3001
Montserrat,MSR,12/04/2021,,,,,15,,,,3001
Montserrat,MSR,13/04/2021,,,,,15,,,,3001
Montserrat,MSR,14/04/2021,1751,1284,467,,15,35.03,25.69,9.34,3001
Montserrat,MSR,15/04/2021,,,,,16,,,,3201
Montserrat,MSR,16/04/2021,,,,,17,,,,3401
Montserrat,MSR,17/04/2021,,,,,18,,,,3601
Montserrat,MSR,18/04/2021,,,,,19,,,,3801
Montserrat,MSR,19/04/2021,,,,,20,,,,4001
Montserrat,MSR,20/04/2021,,,,,21,,,,4201
Montserrat,MSR,21/04/2021,1909,1293,616,,23,38.19,25.87,12.32,4601
Montserrat,MSR,22/04/2021,,,,,22,,,,4401
Montserrat,MSR,23/04/2021,,,,,21,,,,4201
Montserrat,MSR,24/04/2021,,,,,20,,,,4001
Montserrat,MSR,25/04/2021,,,,,20,,,,4001
Montserrat,MSR,26/04/2021,,,,,19,,,,3801
Montserrat,MSR,27/04/2021,,,,,18,,,,3601
Montserrat,MSR,28/04/2021,,,,,17,,,,3401
Montserrat,MSR,29/04/2021,,,,,17,,,,3401
Montserrat,MSR,30/04/2021,,,,,17,,,,3401
Montserrat,MSR,01/05/2021,,,,,17,,,,3401
Montserrat,MSR,02/05/2021,,,,,17,,,,3401
Montserrat,MSR,03/05/2021,,,,,17,,,,3401
Montserrat,MSR,04/05/2021,,,,,17,,,,3401
Montserrat,MSR,05/05/2021,,,,,17,,,,3401
Montserrat,MSR,06/05/2021,,,,,17,,,,3401
Montserrat,MSR,07/05/2021,,,,,17,,,,3401
Montserrat,MSR,08/05/2021,,,,,17,,,,3401
Montserrat,MSR,09/05/2021,,,,,17,,,,3401
Montserrat,MSR,10/05/2021,,,,,17,,,,3401
Montserrat,MSR,11/05/2021,,,,,17,,,,3401
Montserrat,MSR,12/05/2021,,,,,17,,,,3401
Montserrat,MSR,13/05/2021,,,,,17,,,,3401
Montserrat,MSR,14/05/2021,,,,,17,,,,3401
Montserrat,MSR,15/05/2021,,,,,17,,,,3401
Montserrat,MSR,16/05/2021,,,,,17,,,,3401
Montserrat,MSR,17/05/2021,,,,,17,,,,3401
Montserrat,MSR,18/05/2021,,,,,17,,,,3401
Montserrat,MSR,19/05/2021,,,,,17,,,,3401
Montserrat,MSR,20/05/2021,,,,,17,,,,3401
Montserrat,MSR,21/05/2021,2428,1342,1086,,17,48.57,26.85,21.72,3401
Montserrat,MSR,22/05/2021,,,,,17,,,,3401
Montserrat,MSR,23/05/2021,,,,,16,,,,3201
Montserrat,MSR,24/05/2021,,,,,16,,,,3201
Montserrat,MSR,25/05/2021,,,,,15,,,,3001
Montserrat,MSR,26/05/2021,,,,,15,,,,3001
Montserrat,MSR,27/05/2021,,,,,14,,,,2801
Montserrat,MSR,28/05/2021,2522,1358,1164,,13,50.45,27.17,23.28,2601
Montserrat,MSR,29/05/2021,,,,,12,,,,2400
Montserrat,MSR,30/05/2021,,,,,11,,,,2200
Montserrat,MSR,31/05/2021,,,,,10,,,,2000
Montserrat,MSR,01/06/2021,,,,,8,,,,1600
Montserrat,MSR,02/06/2021,,,,,7,,,,1400
Montserrat,MSR,03/06/2021,,,,,6,,,,1200
Montserrat,MSR,04/06/2021,,,,,4,,,,800
Montserrat,MSR,05/06/2021,,,,,4,,,,800
Montserrat,MSR,06/06/2021,,,,,4,,,,800
Montserrat,MSR,07/06/2021,,,,,4,,,,800
Montserrat,MSR,08/06/2021,,,,,4,,,,800
Montserrat,MSR,09/06/2021,,,,,4,,,,800
Montserrat,MSR,10/06/2021,,,,,4,,,,800
Montserrat,MSR,11/06/2021,2584,1389,1195,,4,51.69,27.79,23.9,800
Montserrat,MSR,12/06/2021,,,,,4,,,,800
Montserrat,MSR,13/06/2021,,,,,4,,,,800
Montserrat,MSR,14/06/2021,,,,,4,,,,800
Montserrat,MSR,15/06/2021,,,,,3,,,,600
Montserrat,MSR,16/06/2021,,,,,3,,,,600
Montserrat,MSR,17/06/2021,,,,,3,,,,600
Montserrat,MSR,18/06/2021,2600,1394,1206,,2,52.01,27.89,24.12,400
Montserrat,MSR,19/06/2021,,,,,3,,,,600
Montserrat,MSR,20/06/2021,,,,,3,,,,600
Montserrat,MSR,21/06/2021,,,,,4,,,,800
Montserrat,MSR,22/06/2021,,,,,4,,,,800
Montserrat,MSR,23/06/2021,,,,,5,,,,1000
Montserrat,MSR,24/06/2021,,,,,5,,,,1000
Montserrat,MSR,25/06/2021,2640,1411,1229,,6,52.81,28.23,24.58,1200
Montserrat,MSR,26/06/2021,,,,,5,,,,1000
Montserrat,MSR,27/06/2021,,,,,5,,,,1000
Montserrat,MSR,28/06/2021,,,,,4,,,,800
Montserrat,MSR,29/06/2021,,,,,3,,,,600
Montserrat,MSR,30/06/2021,,,,,3,,,,600
Montserrat,MSR,01/07/2021,,,,,2,,,,400
Montserrat,MSR,02/07/2021,2651,1418,1233,,2,53.03,28.37,24.66,400
Montserrat,MSR,03/07/2021,,,,,2,,,,400
Montserrat,MSR,04/07/2021,,,,,3,,,,600
Montserrat,MSR,05/07/2021,,,,,4,,,,800
Montserrat,MSR,06/07/2021,,,,,4,,,,800
Montserrat,MSR,07/07/2021,,,,,5,,,,1000
Montserrat,MSR,08/07/2021,,,,,6,,,,1200
Montserrat,MSR,09/07/2021,2695,1435,1260,,6,53.91,28.71,25.21,1200
Montserrat,MSR,10/07/2021,,,,,6,,,,1200
Montserrat,MSR,11/07/2021,,,,,5,,,,1000
Montserrat,MSR,12/07/2021,,,,,5,,,,1000
Montserrat,MSR,13/07/2021,,,,,4,,,,800
Montserrat,MSR,14/07/2021,,,,,3,,,,600
Montserrat,MSR,15/07/2021,,,,,3,,,,600
Montserrat,MSR,16/07/2021,2710,1435,1275,,2,54.21,28.71,25.51,400
Montserrat,MSR,17/07/2021,,,,,2,,,,400
Montserrat,MSR,18/07/2021,,,,,2,,,,400
Montserrat,MSR,19/07/2021,,,,,2,,,,400
Montserrat,MSR,20/07/2021,,,,,3,,,,600
Montserrat,MSR,21/07/2021,,,,,3,,,,600
Montserrat,MSR,22/07/2021,,,,,3,,,,600
Montserrat,MSR,23/07/2021,2730,1439,1291,,3,54.61,28.79,25.83,600
Morocco,MAR,28/01/2021,0,,,,,0,,,
Morocco,MAR,29/01/2021,,,,,45000,,,,1219
Morocco,MAR,30/01/2021,90000,,,,45000,0.24,,,1219
Morocco,MAR,31/01/2021,126000,,,36000,42000,0.34,,,1138
Morocco,MAR,01/02/2021,200081,,,74081,50020,0.54,,,1355
Morocco,MAR,02/02/2021,257291,,,57210,51458,0.7,,,1394
Morocco,MAR,03/02/2021,308398,,,51107,51400,0.84,,,1393
Morocco,MAR,04/02/2021,351723,,,43325,50246,0.95,,,1361
Morocco,MAR,05/02/2021,408235,,,56512,51891,1.11,,,1406
Morocco,MAR,06/02/2021,463966,,,55731,53424,1.26,,,1447
Morocco,MAR,07/02/2021,,,,,54437,,,,1475
Morocco,MAR,08/02/2021,550149,,,,50010,1.49,,,1355
Morocco,MAR,09/02/2021,615181,,,65032,51127,1.67,,,1385
Morocco,MAR,10/02/2021,746116,,,130935,62531,2.02,,,1694
Morocco,MAR,11/02/2021,855318,,,109202,71942,2.32,,,1949
Morocco,MAR,12/02/2021,1112103,,,256785,100553,3.01,,,2724
Morocco,MAR,13/02/2021,1388539,,,276436,132082,3.76,,,3578
Morocco,MAR,14/02/2021,,,,,148680,,,,4028
Morocco,MAR,15/02/2021,1707091,,,,165277,4.62,,,4478
Morocco,MAR,16/02/2021,1904169,,,197078,184141,5.16,,,4989
Morocco,MAR,17/02/2021,2081013,,,176844,190700,5.64,,,5167
Morocco,MAR,18/02/2021,2233123,,,152110,196829,6.05,,,5333
Morocco,MAR,19/02/2021,2362150,2357283,4867,129027,178578,6.4,6.39,0.01,4838
Morocco,MAR,20/02/2021,2461192,2447716,13476,99042,153236,6.67,6.63,0.04,4152
Morocco,MAR,21/02/2021,,,,,138660,,,,3757
Morocco,MAR,22/02/2021,2575684,2552017,23667,,124085,6.98,6.91,0.06,3362
Morocco,MAR,23/02/2021,2667091,2635859,31232,91407,108989,7.23,7.14,0.08,2953
Morocco,MAR,24/02/2021,2948945,2911635,37310,281854,123990,7.99,7.89,0.1,3359
Morocco,MAR,25/02/2021,3204105,3160479,43626,255160,138712,8.68,8.56,0.12,3758
Morocco,MAR,26/02/2021,3424295,3327858,96437,220190,151735,9.28,9.02,0.26,4111
Morocco,MAR,27/02/2021,3597903,3435997,161906,173608,162387,9.75,9.31,0.44,4399
Morocco,MAR,28/02/2021,,,,,168763,,,,4572
Morocco,MAR,01/03/2021,3801650,3568670,232980,,175138,10.3,9.67,0.63,4745
Morocco,MAR,02/03/2021,3951325,3657468,293857,149675,183462,10.71,9.91,0.8,4970
Morocco,MAR,03/03/2021,4105862,3745173,360689,154537,165274,11.12,10.15,0.98,4478
Morocco,MAR,04/03/2021,4233129,3820097,413032,127267,147003,11.47,10.35,1.12,3983
Morocco,MAR,05/03/2021,4377629,3877687,499942,144500,136191,11.86,10.51,1.35,3690
Morocco,MAR,06/03/2021,4492557,3913615,578942,114928,127808,12.17,10.6,1.57,3463
Morocco,MAR,07/03/2021,,,,,121878,,,,3302
Morocco,MAR,08/03/2021,4613292,3961941,651351,,115949,12.5,10.73,1.76,3141
Morocco,MAR,09/03/2021,4734200,4017087,717113,120908,111839,12.83,10.88,1.94,3030
Morocco,MAR,10/03/2021,4934283,4080009,854274,200083,118346,13.37,11.05,2.31,3206
Morocco,MAR,11/03/2021,5102685,4130606,972079,168402,124222,13.82,11.19,2.63,3365
Morocco,MAR,12/03/2021,5394092,4169133,1224959,291407,145209,14.61,11.3,3.32,3934
Morocco,MAR,13/03/2021,5682508,4210770,1471738,288416,169993,15.4,11.41,3.99,4606
Morocco,MAR,14/03/2021,,,,,183532,,,,4972
Morocco,MAR,15/03/2021,5992783,4225311,1767472,,197070,16.24,11.45,4.79,5339
Morocco,MAR,16/03/2021,6197382,4236386,1960996,204599,209026,16.79,11.48,5.31,5663
Morocco,MAR,17/03/2021,6360732,4244651,2116081,163350,203778,17.23,11.5,5.73,5521
Morocco,MAR,18/03/2021,,,,,197609,,,,5354
Morocco,MAR,19/03/2021,6611161,4258813,2352348,,173867,17.91,11.54,6.37,4710
Morocco,MAR,20/03/2021,6687548,4264168,2423380,76387,143577,18.12,11.55,6.57,3890
Morocco,MAR,21/03/2021,,,,,128126,,,,3471
Morocco,MAR,22/03/2021,6781503,4264761,2516742,,112674,18.37,11.55,6.82,3053
Morocco,MAR,23/03/2021,6858400,4265196,2593204,76897,94431,18.58,11.56,7.03,2558
Morocco,MAR,24/03/2021,7128976,4284060,2844916,270576,109749,19.31,11.61,7.71,2973
Morocco,MAR,25/03/2021,7360398,4289281,3071117,231422,124922,19.94,11.62,8.32,3384
Morocco,MAR,26/03/2021,7525286,4293544,3231742,164888,130589,20.39,11.63,8.76,3538
Morocco,MAR,27/03/2021,7634475,4302183,3332292,109189,135275,20.68,11.66,9.03,3665
Morocco,MAR,28/03/2021,,,,,137423,,,,3723
Morocco,MAR,29/03/2021,7758500,4302897,3455603,,139571,21.02,11.66,9.36,3781
Morocco,MAR,30/03/2021,7882300,4315802,3566498,123800,146271,21.36,11.69,9.66,3963
Morocco,MAR,31/03/2021,7994600,4320349,3674251,112300,123661,21.66,11.7,9.95,3350
Morocco,MAR,01/04/2021,8096454,4329244,3767210,101854,105151,21.94,11.73,10.21,2849
Morocco,MAR,02/04/2021,8171651,4331082,3840569,75197,92338,22.14,11.73,10.41,2502
Morocco,MAR,03/04/2021,8240870,4348995,3891875,69219,86628,22.33,11.78,10.54,2347
Morocco,MAR,04/04/2021,,,,,82211,,,,2227
Morocco,MAR,05/04/2021,8303056,4352033,3951023,,77794,22.5,11.79,10.7,2108
Morocco,MAR,06/04/2021,8375241,4382917,3992324,72185,70420,22.69,11.87,10.82,1908
Morocco,MAR,07/04/2021,8448106,4410023,4038083,72865,64787,22.89,11.95,10.94,1755
Morocco,MAR,08/04/2021,8509229,4433939,4075290,61123,58968,23.05,12.01,11.04,1598
Morocco,MAR,09/04/2021,8552304,4449047,4103257,43075,54379,23.17,12.05,11.12,1473
Morocco,MAR,10/04/2021,8606571,4471831,4134740,54267,52243,23.32,12.12,11.2,1415
Morocco,MAR,11/04/2021,8635238,4486628,4148610,28667,51896,23.4,12.16,11.24,1406
Morocco,MAR,12/04/2021,,,,,48571,,,,1316
Morocco,MAR,13/04/2021,8650872,4495477,4155395,,39376,23.44,12.18,11.26,1067
Morocco,MAR,14/04/2021,8696100,4529399,4166701,45228,35428,23.56,12.27,11.29,960
Morocco,MAR,15/04/2021,8728449,4554000,4174449,32349,31317,23.65,12.34,11.31,848
Morocco,MAR,16/04/2021,8763819,4583664,4180155,35370,30216,23.74,12.42,11.33,819
Morocco,MAR,17/04/2021,8841456,4655007,4186449,77637,33555,23.95,12.61,11.34,909
Morocco,MAR,18/04/2021,,,,,30832,,,,835
Morocco,MAR,19/04/2021,8860662,4672326,4188336,,31087,24.01,12.66,11.35,842
Morocco,MAR,20/04/2021,8878445,4684557,4193888,17783,32510,24.05,12.69,11.36,881
Morocco,MAR,21/04/2021,8901652,4697873,4203779,23207,29365,24.12,12.73,11.39,796
Morocco,MAR,22/04/2021,8914956,4707658,4207298,13304,26644,24.15,12.75,11.4,722
Morocco,MAR,23/04/2021,8941120,4723635,4217485,26164,25329,24.22,12.8,11.43,686
Morocco,MAR,24/04/2021,,,,,14723,,,,399
Morocco,MAR,25/04/2021,,,,,13837,,,,375
Morocco,MAR,26/04/2021,8951316,4731440,4219876,,12951,24.25,12.82,11.43,351
Morocco,MAR,27/04/2021,9041985,4808303,4233682,90669,23363,24.5,13.03,11.47,633
Morocco,MAR,28/04/2021,9239973,4985094,4254879,197988,48332,25.03,13.51,11.53,1309
Morocco,MAR,29/04/2021,,,,,51794,,,,1403
Morocco,MAR,30/04/2021,9315054,5054642,4260412,,53419,25.24,13.69,11.54,1447
Morocco,MAR,01/05/2021,9315844,5055239,4260605,790,53046,25.24,13.7,11.54,1437
Morocco,MAR,02/05/2021,,,,,57815,,,,1566
Morocco,MAR,03/05/2021,9389397,5107128,4282269,,62583,25.44,13.84,11.6,1696
Morocco,MAR,04/05/2021,9558639,5231766,4326873,169242,73808,25.9,14.17,11.72,2000
Morocco,MAR,05/05/2021,9680954,5334087,4346867,122315,62997,26.23,14.45,11.78,1707
Morocco,MAR,06/05/2021,,,,,65648,,,,1779
Morocco,MAR,07/05/2021,9793139,5429878,4363261,,68298,26.53,14.71,11.82,1850
Morocco,MAR,08/05/2021,9864561,5473809,4390752,71422,78388,26.73,14.83,11.9,2124
Morocco,MAR,09/05/2021,,,,,92222,,,,2499
Morocco,MAR,10/05/2021,10131795,5726928,4404867,,106057,27.45,15.52,11.93,2873
Morocco,MAR,11/05/2021,10317649,5903593,4414056,185854,108430,27.95,15.99,11.96,2938
Morocco,MAR,12/05/2021,10436046,5994379,4441667,118397,107870,28.27,16.24,12.03,2922
Morocco,MAR,13/05/2021,,,,,103789,,,,2812
Morocco,MAR,14/05/2021,10491095,6040109,4450986,,99708,28.42,16.36,12.06,2701
Morocco,MAR,15/05/2021,10672075,6171437,4500638,180980,115359,28.91,16.72,12.19,3125
Morocco,MAR,16/05/2021,,,,,119792,,,,3245
Morocco,MAR,17/05/2021,11001373,6458947,4542426,,124225,29.81,17.5,12.31,3366
Morocco,MAR,18/05/2021,11349546,6768161,4581385,348173,147414,30.75,18.34,12.41,3994
Morocco,MAR,19/05/2021,11703585,7029682,4673903,354039,181077,31.71,19.05,12.66,4906
Morocco,MAR,20/05/2021,12015720,7267431,4748289,312135,221736,32.55,19.69,12.86,6007
Morocco,MAR,21/05/2021,12285298,7467468,4817830,269578,256315,33.28,20.23,13.05,6944
Morocco,MAR,22/05/2021,12467071,7635674,4831397,181773,256428,33.78,20.69,13.09,6947
Morocco,MAR,23/05/2021,,,,,250112,,,,6776
Morocco,MAR,24/05/2021,12707952,7832620,4875332,,243797,34.43,21.22,13.21,6605
Morocco,MAR,25/05/2021,13165669,8168964,4996705,457717,259446,35.67,22.13,13.54,7029
Morocco,MAR,26/05/2021,,,,,232148,,,,6289
Morocco,MAR,27/05/2021,,,,,210837,,,,5712
Morocco,MAR,28/05/2021,,,,,195605,,,,5299
Morocco,MAR,29/05/2021,,,,,192917,,,,5227
Morocco,MAR,30/05/2021,,,,,198991,,,,5391
Morocco,MAR,31/05/2021,14143401,8674931,5468470,,205064,38.32,23.5,14.82,5556
Morocco,MAR,01/06/2021,14413974,8772982,5640992,270573,178329,39.05,23.77,15.28,4831
Morocco,MAR,02/06/2021,14614443,8869486,5744957,200469,183688,39.59,24.03,15.56,4977
Morocco,MAR,03/06/2021,14913162,9072565,5840597,298719,203083,40.4,24.58,15.82,5502
Morocco,MAR,04/06/2021,,,,,186541,,,,5054
Morocco,MAR,05/06/2021,15007487,9108843,5898644,,170000,40.66,24.68,15.98,4606
Morocco,MAR,06/06/2021,,,,,173342,,,,4696
Morocco,MAR,07/06/2021,15380193,9216223,6163970,,176685,41.67,24.97,16.7,4787
Morocco,MAR,08/06/2021,15798674,9341497,6457177,418481,197814,42.8,25.31,17.49,5359
Morocco,MAR,09/06/2021,16042670,9354932,6687738,243996,204032,43.46,25.34,18.12,5528
Morocco,MAR,10/06/2021,16237673,9359017,6878656,195003,189216,43.99,25.36,18.64,5126
Morocco,MAR,11/06/2021,16409704,9362000,7047704,172031,207054,44.46,25.36,19.09,5610
Morocco,MAR,12/06/2021,16457911,9363220,7094691,48207,207203,44.59,25.37,19.22,5614
Morocco,MAR,13/06/2021,,,,,197145,,,,5341
Morocco,MAR,14/06/2021,16689797,9365541,7324256,,187086,45.22,25.37,19.84,5069
Morocco,MAR,15/06/2021,16888377,9368046,7520331,198580,155672,45.75,25.38,20.37,4218
Morocco,MAR,16/06/2021,17053367,9369489,7683878,164990,144385,46.2,25.38,20.82,3912
Morocco,MAR,17/06/2021,17261906,9372198,7889708,208539,146319,46.77,25.39,21.38,3964
Morocco,MAR,18/06/2021,17431869,9374710,8057159,169963,146024,47.23,25.4,21.83,3956
Morocco,MAR,19/06/2021,17494081,9375240,8118841,62212,148024,47.4,25.4,22,4010
Morocco,MAR,20/06/2021,,,,,170852,,,,4629
Morocco,MAR,21/06/2021,18045561,9594360,8451201,,193681,48.89,25.99,22.9,5247
Morocco,MAR,22/06/2021,,,,,180041,,,,4878
Morocco,MAR,23/06/2021,18251766,9685199,8566567,,171200,49.45,26.24,23.21,4638
Morocco,MAR,24/06/2021,18432231,9756702,8675529,180465,167189,49.94,26.43,23.5,4530
Morocco,MAR,25/06/2021,18605356,9810963,8794393,173125,167641,50.41,26.58,23.83,4542
Morocco,MAR,26/06/2021,18645063,9822096,8822967,39707,164426,50.51,26.61,23.9,4455
Morocco,MAR,27/06/2021,,,,,140595,,,,3809
Morocco,MAR,28/06/2021,18862912,9908882,8954030,,116764,51.1,26.85,24.26,3163
Morocco,MAR,29/06/2021,,,,,119671,,,,3242
Morocco,MAR,30/06/2021,19109805,9993673,9116132,,122577,51.77,27.08,24.7,3321
Morocco,MAR,01/07/2021,19169576,10028791,9140785,59771,105335,51.94,27.17,24.76,2854
Morocco,MAR,02/07/2021,19219432,10059937,9159495,49856,87725,52.07,27.25,24.82,2377
Morocco,MAR,03/07/2021,19226243,10064283,9161960,6811,83026,52.09,27.27,24.82,2249
Morocco,MAR,04/07/2021,19230033,10067573,9162460,3790,68006,52.1,27.28,24.82,1842
Morocco,MAR,05/07/2021,19300988,10119393,9181595,70955,62582,52.29,27.42,24.88,1696
Morocco,MAR,06/07/2021,19355349,10160373,9194976,54361,52713,52.44,27.53,24.91,1428
Morocco,MAR,07/07/2021,19471423,10266670,9204753,116074,51660,52.75,27.81,24.94,1400
Morocco,MAR,08/07/2021,19531342,10317807,9213535,59919,51681,52.92,27.95,24.96,1400
Morocco,MAR,09/07/2021,19570153,10349861,9220292,38811,50103,53.02,28.04,24.98,1357
Morocco,MAR,10/07/2021,19578370,10356845,9221525,8217,50304,53.04,28.06,24.98,1363
Morocco,MAR,11/07/2021,19579875,10358218,9221657,1505,49977,53.05,28.06,24.98,1354
