Datetime,Tweet,Username,Retweets,Followers,CleanTweet
2021-07-11 23:20:02,RT @DrEricDing: A new “signal” of new variant—Public health officials are investigating a new variant that could have emerged in the North-…,Gordon1000,355,2911,rt: a new “signal” of new variant—public health officials are investigating a new variant that could have emerged in the north-…
2021-07-11 23:20:02,"Unvaccinated people now account for “virtually all” COVID-19 hospitalizations and deaths in the United States, according to the White House.  https://t.co/Nqp8OlGYFB",KTVU,9,473477,"unvaccinated people now account for “virtually all” covid-19 hospitalizations and deaths in the united states, according to the white house. "
2021-07-11 23:20:02,"RT @underthesea62: Hey @Twitter
@TwitterSupport 
Remember that alert you put when people were spreading false election info? We need you to…",forevercanada9,206,1535,"rt: hey
@twittersupport 
remember that alert you put when people were spreading false election info? we need you to…"
2021-07-11 23:20:02,"I just got off the phone with a buddy of my in Germany. We were talking (English) about me coming to see him with covid and all and I said jokingly:

""Don't you fret-none""

He asked: ""What's that mean?""

Then I realized I had no idea. 😄",QuancyClayborne,0,90391,"i just got off the phone with a buddy of my in germany. we were talkingenglish) about me coming to see him with covid and all and i said jokingly:

""don't you fret-none""

he asked:what's that mean?""

then i realized i had no idea. 😄"
2021-07-11 23:20:02,RT @BBCBusiness: Almost half of staff care less about their careers since Covid https://t.co/4evXNVzzau,gwiafe,11,5411,rt: almost half of staff care less about their careers since covid
2021-07-11 23:20:01,"Had to get a COVID test this morning because I was a casual contact (in the same place as someone who has tested positive, for an extended duration).

That location? The COVID vaccination hub where I got my 2nd shot last week 🤦‍♀️",slace,0,5269,"had to get a covid test this morning because i was a casual contactin the same place as someone who has tested positive, for an extended duration).

that location? the covid vaccination hub where i got mynd shot last week 🤦‍♀️"
2021-07-11 23:20:01,"@nyuniversity @nyulaw @Yale Remove dangerous seditionist covid denier liar @MariaBartiromo from your board of trustees, please. Thanks.",FunnestBestest,0,2990,"@nyuniversity remove dangerous seditionist covid denier liar from your board of trustees, please. thanks."
2021-07-11 23:20:00,"Even though i’m gutted about the result, I’m proud of all of the players. They’ve bought the entire nation together after 16 shit months of Covid. Also club football will be back next month too. absolutely love football its my happy place- gets me through the shit times 💗💗",hol_avfc,0,1418,"even though i’m gutted about the result, i’m proud of all of the players. they’ve bought the entire nation together after shit months of covid. also club football will be back next month too. absolutely love football its my happy place- gets me through the shit times 💗💗"
2021-07-11 23:20:00,RT @JElliotMP: The only thing more terrifying than that Morrison Government COVID ad is the knowledge the same government didn’t order us e…,dunny111,329,2495,rt: the only thing more terrifying than that morrison government covid ad is the knowledge the same government didn’t order us e…
2021-07-11 23:20:00,RT @hayrr: rashford was tired from carrying the government during covid,__eyii,4149,1538,rt: rashford was tired from carrying the government during covid
2021-07-11 23:20:00,"#LISTEN Steve Price: Sydney Covid case numbers quite remarkable

https://t.co/BP53SbcxOp https://t.co/jnh7Fj73s0",NewstalkZB,0,45296,"#listen steve price: sydney covid case numbers quite remarkable

https://t.co/bp53sbcxop"
2021-07-11 23:20:00,"Pfizer says it plans to meet with top U.S. health officials Monday to discuss the drugmaker's request for federal authorization of a third dose of its COVID-19 vaccine.

https://t.co/so1NmmBFHy",7NewsDC,1,170317,"pfizer says it plans to meet with top u.s. health officials monday to discuss the drugmaker's request for federal authorization of a third dose of its covid-19 vaccine.

https://t.co/so1nmmbfhy"
2021-07-11 23:20:00,Boulder County Jail will start revising its arrest requirements and permitting the jail inhabitants to develop as decrease positivity and hospitalization charges have addressed among the coronavirus-related issues. [First class euphemisms) https://t.co/ctPrmZUnSa,Prison_Health,0,16510,boulder county jail will start revising its arrest requirements and permitting the jail inhabitants to develop as decrease positivity and hospitalization charges have addressed among the coronavirus-related issues. [first class euphemisms)
2021-07-11 23:20:00,"🇦🇺 Best In Covid Class

▫SA leads way in virus recovery
▫@KatBermingham 🇦🇺 

#frontpagestoday #TheAdvertiser #Australia 🗞 https://t.co/Rd0uPY99Wj",ukpapers,0,6795,"🇦🇺 best in covid class

▫sa leads way in virus recovery
▫@katbermingham 🇦🇺 

#frontpagestoday 🗞"
2021-07-11 23:19:59,"RT @PawsforN: @HunterJCullen They cost the country more than money.
Donny boy let the country go up in flames with covid. He never spoke of…",WallaJerk,1,1418,"rt: they cost the country more than money.
donny boy let the country go up in flames with covid. he never spoke of…"
2021-07-11 23:19:59,"RT @cxitlinboo: // abuse 

if you're currently in england i recommend staying inside. people will be drunk and upset about the loss of the…",httpsaveri,217,1443,"rt: abuse 

if you're currently in england i recommend staying inside. people will be drunk and upset about the loss of the…"
2021-07-11 23:19:59,No fuxkingt covid popopppo https://t.co/yc5QhfkDIW,LucioMM1,1,4385,no fuxkingt covid popopppo
2021-07-11 23:19:58,RT @74MasterBlaster: Your girlfriend @RitaOra  held a party during covid lockdown up here putting people at risk and while people couldn’t…,RUOKAnny,3,4542,rt: your girlfriend  held a party during covid lockdown up here putting people at risk and while people couldn’t…
2021-07-11 23:19:58,"@michaelnomalice They've got some exhibition/cup type matches coming up, and then the season starts up again in the fall. COVID kind of wreaked havoc on the inaugural pro season, so this year is a little wonky as well.",jgbrass,0,3087,"@michaelnomalice they've got some exhibition/cup type matches coming up, and then the season starts up again in the fall. covid kind of wreaked havoc on the inaugural pro season, so this year is a little wonky as well."
2021-07-11 23:19:57,"RT @leanne_cheyne: Matthew, has agreed for me to share his story. 34, footie coach &amp; dad. Self-confessed vaccine skeptic until he caught Co…",sjmillery,85,1309,"rt: matthew, has agreed for me to share his story., footie coach; dad. self-confessed vaccine skeptic until he caught co…"
2021-07-11 23:19:57,"RT @doctor_oxford: The govt will try to persuade you that these waiting lists are caused by Covid.

But they're not, primarily. They are th…",walkhikeaholic,3221,3064,"rt: the govt will try to persuade you that these waiting lists are caused by covid.

but they're not, primarily. they are th…"
2021-07-11 23:19:57,"RT @CyrilRamaphosa: On the basis of these discussions, the UIF has decided that the COVID-19 TERS scheme should be extended to sectors that…",mariamtayob,13,1842,"rt: on the basis of these discussions, the uif has decided that the covid-19 ters scheme should be extended to sectors that…"
2021-07-11 23:19:55,RT @FreedomIsrael_: They are finally admitting that the “vaccine” offers no protection. https://t.co/LjDIJfyUg3,Prince_Hyppal,69,2775,rt: they are finally admitting that the “vaccine” offers no protection.
2021-07-11 23:19:55,RT @adam22: Got COVID even tho I been vaccinated for 6 months 😞,Mal_Stewart,48,1521,rt: got covid even tho i been vaccinated for months 😞
2021-07-11 23:19:54,"RT @ExogenesisHH: For children the absolute risk of death due to Covid during the seasonal epidemic, was 2 in a million. However, for 'appa…",AstralEyes7,3,1672,"rt: for children the absolute risk of death due to covid during the seasonal epidemic, was in a million. however, for 'appa…"
2021-07-11 23:19:53,RT @Sandy_saf: If anyone wants a week off work…go to Wembley download the NHS Covid app and have tracking turned on,beccabryant_,1240,1349,rt: if anyone wants a week off work…go to wembley download the nhs covid app and have tracking turned on
2021-07-11 23:19:53,RT @bcbluecon: Just a couple weeks ago everyone in Canada was going to die from COVID. Now it's just Ontario,Real_Dr_Roy,38,4188,rt: just a couple weeks ago everyone in canada was going to die from covid. now it's just ontario
2021-07-11 23:19:53,RT @GoddessAtete: @kwaku66 @BarnayBenjamin @DrEricDing This is why people should listen to experts and not Twitter randoms spreading misinf…,SuetLee4,1,4985,rt: this is why people should listen to experts and not twitter randoms spreading misinf…
2021-07-11 23:19:52,"RT @YstoneYstone: Our friends in Matanzas, Cuba are really struggling with Covid right now. Please keep them in your thoughts and prayers🙏…",fly_crimson,1,3088,"rt: our friends in matanzas, cuba are really struggling with covid right now. please keep them in your thoughts and prayers🙏…"
2021-07-11 23:19:52,RT @NickFeik: As fine a hatchet job by one exPM upon another PM as you’re ever likely to see https://t.co/NPpkNXgh1i,DonWestley1,126,1189,rt: as fine a hatchet job by one expm upon another pm as you’re ever likely to see
2021-07-11 23:19:52,RT @hobbitoncentral: My sister’s got Covid. Double vaccinated and it’s hit her like a train. She’s okay but anyone thinking it’s a breeze n…,marlenaspieler,1378,4070,rt: my sister’s got covid. double vaccinated and it’s hit her like a train. she’s okay but anyone thinking it’s a breeze n…
2021-07-11 23:19:51,"Some extremely interesting work from my colleagues at @ISDglobal about vaccine-scepticism and anti-vax sentiment in German online communities. You can read the report in English here: https://t.co/rAL1yG12ah

Or here, in German: https://t.co/Iena62LZUc https://t.co/P8KP4k5D32",elisethoma5,0,6596,"some extremely interesting work from my colleagues at about vaccine-scepticism and anti-vax sentiment in german online communities. you can read the report in english here:

or here, in german:"
2021-07-11 23:19:50,RT @SkyNews: COVID-19: Boris Johnson says 'caution is absolutely vital' ahead of lockdown lifting address to the nation https://t.co/3uL3U2…,LlanitoPal,16,2497,rt: covid-19: boris johnson says 'caution is absolutely vital' ahead of lockdown lifting address to the nation
2021-07-11 23:19:50,"RT @rpoconnor: So glad I spent the weekend in Alberta, breathing in the fresh Prairie air and the freedom of a place with no COVID restrict…",DavidPylyp,78,5002,"rt: so glad i spent the weekend in alberta, breathing in the fresh prairie air and the freedom of a place with no covid restrict…"
2021-07-11 23:19:50,RT @1BayCityRollers: There are only 3 countries on this planet whose gov officials refused to accept the COVID-19 vaccine from the World He…,Agrant3595Grant,199,6564,rt: there are only countries on this planet whose gov officials refused to accept the covid-19 vaccine from the world he…
2021-07-11 23:19:50,"RT @joncoopertweets: Getting a Covid-19 vaccine protects everyone around you. Pass it on.
#GetVaccinated",ssoderlind,1494,2921,"rt: getting a covid-19 vaccine protects everyone around you. pass it on.
#getvaccinated"
2021-07-11 23:19:50,@duamantics @taylorsversion Well it was simply should’ve held last year but it was postponed due to covid and was held this year,Swiftsbeatles,0,17167,@duamantics well it was simply should’ve held last year but it was postponed due to covid and was held this year
2021-07-11 23:19:50,"RT @Laurie_Garrett: Popular, innovative Johannesburg mayor Geoff Makhubo died Friday from #Covid19 . 
“It’s confirmed, he has passed on thi…",DeniseHenwood,49,8373,"rt: popular, innovative johannesburg mayor geoff makhubo died friday from 
“it’s confirmed, he has passed on thi…"
2021-07-11 23:19:50,RT @timesofindia: Zydus’ Covid vaccine for kids above 12 to come up for approval this week https://t.co/Ir5UNhFHqm https://t.co/3DrK8bAp1Q,ShellyCurran,3,3815,rt: zydus’ covid vaccine for kids above to come up for approval this week
2021-07-11 23:19:49,RT @VAVetBenefits: It can be overwhelming as everything begins to open back up after the COVID-19 pandemic. Don't forget to check in on you…,keepsitstepping,4,1032,rt: it can be overwhelming as everything begins to open back up after the covid-19 pandemic. don't forget to check in on you…
2021-07-11 23:19:49,"RT @underthesea62: Hey @Twitter
@TwitterSupport 
Remember that alert you put when people were spreading false election info? We need you to…",sally2014b,206,2811,"rt: hey
@twittersupport 
remember that alert you put when people were spreading false election info? we need you to…"
2021-07-11 23:19:49,"RT @DrShayPhD: Help me understand how we are supposed to have Covid Cards to do most everything, but having ID Cards to Vote is a problem.",DiSo56,462,2261,"rt: help me understand how we are supposed to have covid cards to do most everything, but having id cards to vote is a problem."
2021-07-11 23:19:48,RT @davidbewart: During covid Australia's immigration is down to about 1% of usual in that time Morrison government has been persecuting on…,SchoonerLita,16,1757,rt: during covid australia's immigration is down to about% of usual in that time morrison government has been persecuting on…
2021-07-11 23:19:48,"RT @jessicashortall: This is the newly elected head of the Republican Party of Texas. 

In the month following this tweet, 25,000 Americans…",jimmyotx,39,1323,"rt: this is the newly elected head of the republican party of texas. 

in the month following this tweet,,000 americans…"
2021-07-11 23:19:48,"RT @JReinerMD: 1/3 of all COVID cases in the US are occurring in 5 states - Arkansas,
Florida, Louisiana, Nevada, and Missouri. If we don’t…",leene50,111,1391,"rt:/3 of all covid cases in the us are occurring in states - arkansas,
florida, louisiana, nevada, and missouri. if we don’t…"
2021-07-11 23:19:47,RT @farrm51: Senior business figures turned to former PM Kevin Rudd to intervene in bringing forward Australia's Pfizer vaccine supply  - A…,jchimselfbigpo2,253,2325,rt: senior business figures turned to former pm kevin rudd to intervene in bringing forward australia's pfizer vaccine supply  - a…
2021-07-11 23:19:47,"RT @DiQld: @ARationalFear @simonahac I find it amazing that when a labour state was locked down with COVID we had LNP gov critics, when LNP…",Bobduff1,1,2479,"rt: i find it amazing that when a labour state was locked down with covid we had lnp gov critics, when lnp…"
2021-07-11 23:19:47,"RT @JackPosobiec: Prepare for mandatory COVID vaccines in September, Army tells commands https://t.co/an5zQMo0BF",PatriotMarie,151,23831,"rt: prepare for mandatory covid vaccines in september, army tells commands"
2021-07-11 23:19:45,"Wait will the music shows still run since olympics is starting ,Will we have chance of winning ?? 🥺 — yeah there’ll be a couple running but not sure yet how many … risks of covid is still there too  https://t.co/nVHJvrgn6k",ddiddirere,0,3908,wait will the music shows still run since olympics is startingwill we have chance of winning 🥺 — yeah there’ll be a couple running but not sure yet how many … risks of covid is still there too 
2021-07-11 23:19:45,RT @randlight: https://t.co/ypCCBVjSwi Countries across southern Europe are rushing to reimpose COVID restrictions amid concern at rapidly…,DonWestley1,2,1189,rt: countries across southern europe are rushing to reimpose covid restrictions amid concern at rapidly…
2021-07-11 23:19:45,@Freeyourmindkid Have access to internet which makes huge difference in terms of communicating with folks abroad. On top of that covid cases are peaking and due to combo of US embargo and Cuban govt corruption there’s huge shortage of medicine and supplies. It’s a tinderbox basically.,rmbodenheimer,0,3812,@freeyourmindkid have access to internet which makes huge difference in terms of communicating with folks abroad. on top of that covid cases are peaking and due to combo of us embargo and cuban govt corruption there’s huge shortage of medicine and supplies. it’s a tinderbox basically.
2021-07-11 23:19:45,RT @juliahbanks: Victorians know that we would never have got to Covid Zero if it weren’t for ⁦@DanielAndrewsMP. And we ⁩would never have g…,pepeMcGee,207,3054,rt: victorians know that we would never have got to covid zero if it weren’t for ⁦@danielandrewsmp. and we ⁩would never have g…
2021-07-11 23:19:45,RT @Sandy_saf: If anyone wants a week off work…go to Wembley download the NHS Covid app and have tracking turned on,jo_glizzy,1240,1399,rt: if anyone wants a week off work…go to wembley download the nhs covid app and have tracking turned on
2021-07-11 23:19:44,"RT @BlakeMichelleM: In this eBook, I take a deep dive to discover if digital transformation actually prepared these companies for COVID-19…",digitaltransf11,1,4130,"rt: in this ebook, i take a deep dive to discover if digital transformation actually prepared these companies for covid-19…"
2021-07-11 23:19:44,RT @DrLiMengYAN1: “Hydroxychloroquine has been used safely for 65 years in many millions of patients.  And so the message was crafted that…,leonNFSC,699,2032,rt: “hydroxychloroquine has been used safely for years in many millions of patients.  and so the message was crafted that…
2021-07-11 23:19:44,"RT @manilabulletin: Independent research group OCTA on Sunday, July 11, noted a “flat trend” in the coronavirus disease (COVID-19) infectio…",joppa_atenta,26,5009,"rt: independent research group octa on sunday, july, noted a “flat trend” in the coronavirus diseasecovid-19) infectio…"
2021-07-11 23:19:43,"me: covid is a scam by the scientists!

friend: how so?

me: folks pay the doctors. doctors get taxed. scientists apply for funding. probably get rejected. apply again. get rejected again. and so on.

friend: oh but then they eventually get funded right?

me: what? no. come on.",kareem_carr,4,73674,"me: covid is a scam by the scientists!

friend: how so?

me: folks pay the doctors. doctors get taxed. scientists apply for funding. probably get rejected. apply again. get rejected again. and so on.

friend: oh but then they eventually get funded right?

me: what? no. come on."
2021-07-11 23:19:43,"There are more than 30,000 Australians who have been affected by Covid. Not sure why we couldn’t have a few of them (even de-identified) talking to the camera about their experiences instead. Would be more truthful and moving and harder to dismiss by Covid deniers.",mslcheng,0,2748,"there are more than,000 australians who have been affected by covid. not sure why we couldn’t have a few of themeven de-identified) talking to the camera about their experiences instead. would be more truthful and moving and harder to dismiss by covid deniers."
2021-07-11 23:19:43,"New Zealanders needing urgently to get home from New South Wales are able to apply for special consideration under new criteria released by the government this morning.

https://t.co/cDQgDL8PJX",radionz,1,66572,"new zealanders needing urgently to get home from new south wales are able to apply for special consideration under new criteria released by the government this morning.

https://t.co/cdqgdl8pjx"
2021-07-11 23:19:43,RT @br0ztitute: me in 2065 enjoying my youth cause Covid took it away from me https://t.co/oVA1EjC0eE,DjDukesta,3474,2836,rt: me in enjoying my youth cause covid took it away from me
2021-07-11 23:19:42,RT @tchbastard: Did NSW minister for Police and Emergency services David Elliot just blame the people of NSW for the covid outbreak on @sun…,GCobber99,26,8429,rt: did nsw minister for police and emergency services david elliot just blame the people of nsw for the covid outbreak on…
2021-07-11 23:19:40,"RT @ellenmfanning: Critical Q: “Asked whether Australia committed to a large-scale advance order of Pfizer's 2022 vaccine booster, which is…",MsDugibbley,37,1768,"rt: critical q: “asked whether australia committed to a large-scale advance order of pfizer's vaccine booster, which is…"
2021-07-11 23:19:40,RT @tsatour: @davidbewart I’d say any of the fashion houses and op shops (too numerous to mention) that are currently open for non-stop sho…,davidbewart,2,22353,rt: i’d say any of the fashion houses and op shopstoo numerous to mention) that are currently open for non-stop sho…
2021-07-11 23:19:40,"RT @AdrienneMyat: Pro-democracy people from Bein Nwe Chaung Village, Yinmarpin Township staged a protest against military dictatorship yest…",Corona_SSYT,2,2137,"rt: pro-democracy people from bein nwe chaung village, yinmarpin township staged a protest against military dictatorship yest…"
2021-07-11 23:19:40,"RT @TheRickyDavila: Steven Mnuchin funneled $500B of PPP Covid relief loans, gave millions to himself, Kushner, Devin Nunes, Betsy DeVos, J…",PCalistro,2341,2350,"rt: steven mnuchin funneled500b of ppp covid relief loans, gave millions to himself, kushner, devin nunes, betsy devos, j…"
2021-07-11 23:19:38,"RT @TimWattsMP: Two points from this interview @Barnaby_Joyce:

1. Labor has been saying we needed more vaccine sources since at least Augu…",giddyupbill,39,1696,"rt: two points from this interview:

1. labor has been saying we needed more vaccine sources since at least augu…"
2021-07-11 23:19:38,"@RobSchneider 
99.5% of all new COVID deaths were to unvaccinated patients.  

But sure.  You do you.",kentbike1,0,2004,"@robschneider 
99.5% of all new covid deaths were to unvaccinated patients.  

but sure.  you do you."
2021-07-11 23:19:37,RT @WhyWherever: I'm a naval officer who's spent the last 15 years on active duty.  I'm now potentially facing forcible discharge if I won'…,luvnewinfo,6934,47769,rt: i'm a naval officer who's spent the last years on active duty.  i'm now potentially facing forcible discharge if i won'…
2021-07-11 23:19:36,RT @trishgreenhalgh: There is strong and consistent evidence that (conservatively) 40-50% of all people who catch Covid-19 get it from some…,curiocat13,53,4697,rt: there is strong and consistent evidence thatconservatively)-50% of all people who catch covid-19 get it from some…
2021-07-11 23:19:36,RT @chrischirp: Going through London and the pubs seem full ahead with England fans... Quarter of me is happy to see it (and if course I'll…,PhotoLawn,517,2634,rt: going through london and the pubs seem full ahead with england fans... quarter of me is happy to see itand if course i'll…
2021-07-11 23:19:36,"RT @TheBabylonBee: Updated Death Certificates Require Choosing Between COVID, Climate Change, Or Systemic Racism As Cause Of Death https://…",sugarcookie246,1636,1644,"rt: updated death certificates require choosing between covid, climate change, or systemic racism as cause of death"
2021-07-11 23:19:35,RT @DrTomFrieden: It’s now clear that Delta spreads much more readily than initial strains of Covid. It’s at least two times as infectious.…,DeniseHenwood,765,8373,rt: it’s now clear that delta spreads much more readily than initial strains of covid. it’s at least two times as infectious.…
2021-07-11 23:19:34,RT @ShawnaGretzing1: @Cleavon_MD My cousin is a doctor in Louisiana. He's worked 15 days straight and said they're getting hit hard with co…,enue22,46,1611,rt: my cousin is a doctor in louisiana. he's worked days straight and said they're getting hit hard with co…
2021-07-11 23:19:32,RT @zilevandamme: TROUBLED KINGDOM: Eswatini government accused of using Covid-19 as an excuse to avoid a meeting between opposition and SA…,_WiseySA,27,33946,rt: troubled kingdom: eswatini government accused of using covid-19 as an excuse to avoid a meeting between opposition and sa…
2021-07-11 23:19:32,"RT @HanianEmpress: How about everyone stop bickering about this or that in regards to freedom, rights &amp; conspiracies?

JUST GET VACCINATED.…",KKanner123,17,1537,"rt: how about everyone stop bickering about this or that in regards to freedom, rights; conspiracies?

just get vaccinated.…"
2021-07-11 23:19:32,"RT @VickyisGrateful: My 11 year old grandson was supposed to go to a week long camp today, but it got cancelled due to a Covid-19 outbreak.…",Glamnini,12,2555,"rt: my year old grandson was supposed to go to a week long camp today, but it got cancelled due to a covid-19 outbreak.…"
2021-07-11 23:19:32,RT @hayrr: rashford was tired from carrying the government during covid,RaghallaighJ,4149,2828,rt: rashford was tired from carrying the government during covid
2021-07-11 23:19:31,"RT @raymond_thini: @bless1010 Keep fighting &amp; risking Covid &amp; bullets. Make your children orphans, widow your wives. When Zuma was in power…",RealTumelo_,20,1856,"rt: keep fighting; risking covid; bullets. make your children orphans, widow your wives. when zuma was in power…"
2021-07-11 23:19:31,"RT @GiancarloSopo: This is ridiculous from @Twitter. 

Yes, COVID cases are hitting an all time high on the island, but we are demanding an…",PatriotMarie,289,23831,"rt: this is ridiculous from. 

yes, covid cases are hitting an all time high on the island, but we are demanding an…"
2021-07-11 23:19:31,"RT @slpng_giants_oz: You know what I dont need in order to get vaccinated - an incentive - I have one its called Covid.

I find it insultin…",MsDugibbley,127,1768,"rt: you know what i dont need in order to get vaccinated - an incentive - i have one its called covid.

i find it insultin…"
2021-07-11 23:19:30,RT @koan4u: Played in memoriam of all those who died of Covid ❤️🥲This is in Wales 👏👏👏🖐🏾 https://t.co/14Ei5oQDz5,ElaineRaeBell,78,3391,rt: played in memoriam of all those who died of covid ❤️🥲this is in wales 👏👏👏🖐🏾
2021-07-11 23:19:30,@MalteseTenor There is no excuse for this behaviour and the lack of balance between the arts and sport and covid protocols is wrong.,Susiekeane41,0,3257,@maltesetenor there is no excuse for this behaviour and the lack of balance between the arts and sport and covid protocols is wrong.
2021-07-11 23:19:30,RT @jjsmokkieBOY57: Gov. Kristi Noem Brags About Infecting The Great Plains And Midwest With COVID https://t.co/TetAQeuraL via @politicusus…,madds123,2,3247,rt: gov. kristi noem brags about infecting the great plains and midwest with covid via…
2021-07-11 23:19:29,RT @davidbewart: During covid Australia's immigration is down to about 1% of usual in that time Morrison government has been persecuting on…,cunningham_cch,16,2199,rt: during covid australia's immigration is down to about% of usual in that time morrison government has been persecuting on…
2021-07-11 23:19:29,"RT @WoobieTuesday: ""Quick — how many people died from extreme temperatures just last year? Covid? The answer is about five million each, ma…",Ravenwing101,56,2999,"rt:quick — how many people died from extreme temperatures just last year? covid? the answer is about five million each, ma…"
2021-07-11 23:19:28,RT @MaryRiddell: Two thirds of voters do not back Boris Johnson’s irresponsible plans for ‘freedom day’. This populist shyster long since l…,Magmc43,884,2166,rt: two thirds of voters do not back boris johnson’s irresponsible plans for ‘freedom day’. this populist shyster long since l…
2021-07-11 23:19:28,"But how does he know God made heaven and earth? How does he know that there’s actually a heaven? What proof is there. Like there is proof that Covid-19 is very deadly, or that global warming is real. That kind of proof. There’s none. What he’s talking about is faith, not science. https://t.co/j4rSCjQzWT",AbpositiveJack,0,5680,"but how does he know god made heaven and earth? how does he know that there’s actually a heaven? what proof is there. like there is proof that covid-19 is very deadly, or that global warming is real. that kind of proof. there’s none. what he’s talking about is faith, not science."
2021-07-11 23:19:27,RT @hayrr: rashford was tired from carrying the government during covid,oneofyas,4151,1567,rt: rashford was tired from carrying the government during covid
2021-07-11 23:19:27,RT @MichaelTiyce: OmGOSH that arm ad for Covid cost 40 million $! My five year old would have done a better job and he’s a DOG!,certoscio2,26,2887,rt: omgosh that arm ad for covid cost million my five year old would have done a better job and he’s a dog!
2021-07-11 23:19:26,"RT @chris_notcapn: The Pfizer vaccine is still 94% effective against severe illness resulting from the COVID-19 Delta variant. 

Please enc…",nervous_energyy,173,3486,"rt: the pfizer vaccine is still% effective against severe illness resulting from the covid-19 delta variant. 

please enc…"
2021-07-11 23:19:26,"RT @MarkJam92731126: @mtgreenee In June, 18,000 unvaccinated Americans died from COVID-19. https://t.co/piVJ304cTA",Squirrel1110,65,1740,"rt: in june,,000 unvaccinated americans died from covid-19."
2021-07-11 23:19:26,Apparently it kicked off at the Covid test point https://t.co/q98yN8Tp8B https://t.co/ZsCGeLMA1W,ainecarroll127,0,1173,apparently it kicked off at the covid test point
2021-07-11 23:19:26,RT @trutherbluechef: I lied when I said my covid post on Fleecebook was my last 🤣 https://t.co/Y5kk527DVz,unclebuckQPR,11,1114,rt: i lied when i said my covid post on fleecebook was my last 🤣
2021-07-11 23:19:25,Senior business figures turned to former PM Kevin Rudd to intervene in bringing forward Australia's Pfizer vaccine supply  https://t.co/TZsxYmphrB,CLjeSuppose,0,2914,senior business figures turned to former pm kevin rudd to intervene in bringing forward australia's pfizer vaccine supply 
2021-07-11 23:19:25,RT @morrispexmouth: Football = How to use 22 men a ref and two linesman to deflect attention away from a murdering government and a PM so b…,sandiegardener,48,4142,rt: football = how to use men a ref and two linesman to deflect attention away from a murdering government and a pm so b…
2021-07-11 23:19:25,"RT @AndrewGraystone: My wife is immunosuppressed. She can’t afford to catch Covid, so please wear a face mask if you meet her.

What’s that…",SwotTeresa,615,1145,"rt: my wife is immunosuppressed. she can’t afford to catch covid, so please wear a face mask if you meet her.

what’s that…"
2021-07-11 23:19:25,"@mtgreenee “Unvaccinated and partially vaccinated Virginians account for virtually all new COVID-19 cases since December, data shows” https://t.co/t6eX3BpQpg",lizard817,0,5702,"@mtgreenee “unvaccinated and partially vaccinated virginians account for virtually all new covid-19 cases since december, data shows”"
2021-07-11 23:19:25,"RT @JamesHa77433215: Everyone knows deep in their bones that there’s something very wrong with COVID-19. And, that there is something very…",OkieEleven,428,1761,"rt: everyone knows deep in their bones that there’s something very wrong with covid-19. and, that there is something very…"
2021-07-11 23:19:24,RT @torysleazeUK: https://t.co/UcoFsOGkwb🏴‍☠️ The Guardian view on levelling up: not Johnson’s idea but Thatcher’s | Editorial: After Covid…,sandssims,9,5426,rt: the guardian view on levelling up: not johnson’s idea but thatcher’s | editorial: after covid…
2021-07-11 23:19:24,RT @DrAlakbarov: Italians have had a great year. Eurovision and now the Euros. It's good to see smiles in Italy after dark times due to COV…,petit_denise,9,1340,rt: italians have had a great year. eurovision and now the euros. it's good to see smiles in italy after dark times due to cov…
2021-07-11 23:19:23,"RT @BremainInSpain: Keep working from home after 19 July, Public Health England urges
Dr Hopkins adds she would ‘strongly advise’ people to…",ExiledBitch,16,7430,"rt: keep working from home after july, public health england urges
dr hopkins adds she would ‘strongly advise’ people to…"
2021-07-11 23:19:23,RT @hayrr: rashford was tired from carrying the government during covid,VanessaOhenlen,4151,1058,rt: rashford was tired from carrying the government during covid
2021-07-11 23:19:22,"RT @farrm51: The bring-forward of Pfizer doses actually was a Rudd flood. Ms Tingle reports.

Senior business figures turned to former PM K…",john_cronin48,60,3687,"rt: the bring-forward of pfizer doses actually was a rudd flood. ms tingle reports.

senior business figures turned to former pm k…"
2021-07-11 23:19:22,@nataliebird97 Covid ICU is not back open again. It’s not! https://t.co/shYnRKhO7F,USBornNRaised,0,12664,@nataliebird97 covid icu is not back open again. it’s not!
2021-07-11 23:19:22,RT @Smilan317: Not much info coming out of Branson Missouri other than the number of Covid cases tripling.Branson gets about 7 million visi…,Lyndablooms,196,3731,rt: not much info coming out of branson missouri other than the number of covid cases tripling.branson gets about million visi…
2021-07-11 23:19:22,"Encyclopaedic.

Latest COVID-19 case locations and alerts in NSW
https://t.co/uHWiMleQGm",somuchbullsh,0,2194,"encyclopaedic.

latest covid-19 case locations and alerts in nsw
https://t.co/uhwimleqgm"
2021-07-11 23:19:22,"RT @LordsofD: Vaccines minister says mask wearing will be 'expected' after 19 July – video https://t.co/z1gjeejtDg 
So the fuckwittery cont…",morwennajh,1,4968,"rt: vaccines minister says mask wearing will be 'expected' after july – video 
so the fuckwittery cont…"
2021-07-11 23:19:22,"RT @jessicashortall: This is the newly elected head of the Republican Party of Texas. 

In the month following this tweet, 25,000 Americans…",jazziknits,39,1184,"rt: this is the newly elected head of the republican party of texas. 

in the month following this tweet,,000 americans…"
2021-07-11 23:19:22,RT @Smilan317: Not much info coming out of Branson Missouri other than the number of Covid cases tripling.Branson gets about 7 million visi…,rosalindprestag,196,4065,rt: not much info coming out of branson missouri other than the number of covid cases tripling.branson gets about million visi…
