State,Date,Confirmed,Recovered,Deceased,Tested
JK,2020-11-02,95710,88140,1490,2343543
JK,2020-11-03,96188,88718,1502,2366741
JK,2020-11-04,96700,89254,1511,2391065
JK,2020-11-05,97224,89905,1517,2414248
JK,2020-11-06,97805,90537,1523,2439196
JK,2020-11-07,98337,91225,1528,2461279
JK,2020-11-08,98892,91681,1533,2486241
JK,2020-11-09,99352,92245,1542,2505835
JK,2020-11-10,99844,92880,1549,2529786
JK,2020-11-11,100351,93313,1558,2551946
JK,2020-11-12,100968,93824,1566,2578555
JK,2020-11-13,101594,94375,1574,2603471
JK,2020-11-14,102159,94851,1580,2628297
JK,2020-11-15,102619,95342,1589,2645975
JK,2020-11-16,103009,95824,1597,2660991
JK,2020-11-17,103581,96392,1604,2677771
JK,2020-11-18,104155,96972,1613,2701918
JK,2020-11-19,104715,97537,1618,2729618
JK,2020-11-20,105376,98076,1622,2756552
JK,2020-11-21,105984,98640,1624,2783244
JK,2020-11-22,106548,99219,1629,2810409
JK,2020-11-23,106899,99827,1641,2831855
JK,2020-11-24,107330,100322,1651,2856746
JK,2020-11-25,107819,100892,1663,2885308
JK,2020-11-26,108306,101363,1668,2912826
JK,2020-11-27,108871,101959,1676,2940302
JK,2020-11-28,109383,102591,1680,2969672
JK,2020-11-29,109854,103082,1685,2995668
JK,2020-11-30,110224,103565,1694,3014877
JK,2020-12-01,110678,104068,1702,3037239
JK,2020-12-02,111130,104471,1708,3064139
JK,2020-12-03,111712,104890,1718,3094143
JK,2020-12-04,112256,105537,1730,3121260
JK,2020-12-05,112757,106006,1742,3148894
JK,2020-12-06,113288,106372,1746,3174647
JK,2020-12-07,113568,106758,1755,3194883
JK,2020-12-08,114038,107282,1761,3218875
JK,2020-12-09,114407,107624,1767,3243834
JK,2020-12-10,114773,108150,1775,3269517
JK,2020-12-11,115207,108572,1786,3294008
JK,2020-12-12,115626,109002,1793,3319656
JK,2020-12-13,116008,109507,1799,3345171
JK,2020-12-14,116254,109894,1802,3366391
JK,2020-12-15,116600,110354,1812,3390826
JK,2020-12-16,116932,110769,1817,3420425
JK,2020-12-17,117317,111164,1826,3448733
JK,2020-12-18,117705,111628,1833,3475137
JK,2020-12-19,118006,112093,1837,3503197
JK,2020-12-20,118263,112568,1841,3528248
JK,2020-12-21,118495,113026,1844,3551273
JK,2020-12-22,118803,113307,1850,3581035
JK,2020-12-23,119053,113645,1853,3609605
JK,2020-12-24,119344,113944,1860,3639084
JK,2020-12-25,119628,114353,1861,3667726
JK,2020-12-26,119877,114722,1867,3693803
JK,2020-12-27,120137,114986,1869,3716877
JK,2020-12-28,120293,115261,1875,3739623
JK,2020-12-29,120527,115560,1879,3768849
JK,2020-12-30,120744,115830,1880,3792251
JK,2020-12-31,120971,116079,1883,3822674
JK,2021-01-01,121227,116327,1884,3851827
JK,2021-01-02,121471,116587,1885,3885403
JK,2021-01-03,121653,116792,1886,3916848
JK,2021-01-04,121786,117211,1891,3943822
JK,2021-01-05,121923,117426,1897,3970242
JK,2021-01-06,122049,117690,1900,3989145
JK,2021-01-07,122176,117877,1903,4011893
JK,2021-01-08,122298,118150,1907,4034984
JK,2021-01-09,122425,118422,1909,4059790
JK,2021-01-10,122538,118617,1910,4087291
JK,2021-01-11,122651,118972,1911,4112373
JK,2021-01-12,122764,119170,1912,4138707
JK,2021-01-13,122885,119344,1912,4164847
JK,2021-01-14,122964,119581,1915,4188783
JK,2021-01-15,123108,119760,1920,4211448
JK,2021-01-16,123217,120016,1921,4234239
JK,2021-01-17,123343,120198,1921,4256135
JK,2021-01-18,123425,120392,1922,4274813
JK,2021-01-19,123538,120512,1923,4297224
JK,2021-01-20,123647,120625,1923,4319042
JK,2021-01-21,123764,120729,1924,4339419
JK,2021-01-22,123852,120826,1928,4361420
JK,2021-01-23,123946,120914,1929,4384771
JK,2021-01-24,124019,120987,1929,4402248
JK,2021-01-25,124083,121070,1929,4421013
JK,2021-01-26,124157,121124,1930,4444236
JK,2021-01-27,124234,121253,1931,4461439
JK,2021-01-28,124297,121402,1932,4481723
JK,2021-01-29,124373,121617,1933,4502603
JK,2021-01-30,124449,121752,1936,4524200
JK,2021-01-31,124506,121822,1936,4544387
JK,2021-02-01,124550,121905,1936,4562133
JK,2021-02-02,124594,121988,1938,4580204
JK,2021-02-03,124659,122049,1941,4600637
JK,2021-02-04,124719,122124,1943,4621705
JK,2021-02-05,124785,122187,1944,4643543
JK,2021-02-06,124850,122275,1944,4666171
JK,2021-02-07,124909,122335,1944,4688992
JK,2021-02-08,124952,122415,1944,4710630
JK,2021-02-09,125007,122470,1944,4730411
JK,2021-02-10,125052,122502,1945,4752735
JK,2021-02-11,125117,122542,1947,4776402
JK,2021-02-12,125208,122626,1948,4799891
JK,2021-02-13,125268,122703,1949,4822635
JK,2021-02-14,125341,122768,1951,4846627
JK,2021-02-15,125405,122837,1951,4868541
JK,2021-02-16,125463,122883,1951,4892000
JK,2021-02-17,125547,122939,1951,4917708
JK,2021-02-18,125634,122992,1954,4942425
JK,2021-02-19,125715,123059,1954,4967246
JK,2021-02-20,125783,123129,1954,4993409
JK,2021-02-21,125867,123192,1954,5018612
JK,2021-02-22,125925,123236,1954,5038661
JK,2021-02-23,126019,123298,1955,5062994
JK,2021-02-24,126093,123367,1955,5090890
JK,2021-02-25,126201,123426,1955,5117679
JK,2021-02-26,126286,123527,1956,5147460
JK,2021-02-27,126383,123599,1956,5174945
JK,2021-02-28,126441,123661,1957,5201665
JK,2021-03-01,126504,123717,1958,5226361
JK,2021-03-02,126589,123811,1958,5253071
JK,2021-03-03,126693,123860,1958,5281141
JK,2021-03-04,126772,123930,1959,5309652
JK,2021-03-05,126853,124002,1960,5336858
JK,2021-03-06,126932,124089,1961,5363489
JK,2021-03-07,127044,124190,1962,5389798
JK,2021-03-08,127114,124280,1963,5411801
JK,2021-03-09,127191,124367,1965,5436662
JK,2021-03-10,127288,124421,1968,5462245
JK,2021-03-11,127363,124498,1969,5488910
JK,2021-03-12,127436,124578,1971,5512452
JK,2021-03-13,127535,124680,1974,5534502
JK,2021-03-14,127640,124746,1974,5558779
JK,2021-03-15,127734,124823,1974,5581500
JK,2021-03-16,127831,124882,1976,5606242
JK,2021-03-17,127957,124972,1977,5634811
JK,2021-03-18,128097,125046,1978,5663272
JK,2021-03-19,128249,125118,1979,5690460
JK,2021-03-20,128389,125218,1980,5717093
JK,2021-03-21,128547,125276,1981,5747468
JK,2021-03-22,128679,125362,1981,5773118
JK,2021-03-23,128836,125443,1983,5800849
JK,2021-03-24,129031,125535,1983,5830758
JK,2021-03-25,129203,125627,1983,5858408
JK,2021-03-26,129413,125748,1984,5888075
JK,2021-03-27,129684,125886,1985,5918723
JK,2021-03-28,129993,126003,1989,5950506
JK,2021-03-29,130228,126129,1989,5980072
JK,2021-03-30,130587,126304,1990,6017096
JK,2021-03-31,130960,126435,1994,6051587
JK,2021-04-01,131421,126549,1998,6089662
JK,2021-04-02,131938,126720,2003,6130386
JK,2021-04-03,132439,126860,2005,6168752
JK,2021-04-04,133012,127049,2008,6211099
JK,2021-04-05,133454,127290,2010,6246356
JK,2021-04-06,134015,127520,2012,6286013
JK,2021-04-07,134827,127774,2018,6329888
JK,2021-04-08,135662,128020,2019,6373912
JK,2021-04-09,136470,128332,2023,6416947
JK,2021-04-10,137475,128691,2029,6459007
JK,2021-04-11,138390,129021,2034,6502828
JK,2021-04-12,139381,129439,2034,6536949
JK,2021-04-13,140650,129932,2037,6573965
JK,2021-04-14,141736,130304,2042,6611924
JK,2021-04-15,142877,130791,2046,6648718
JK,2021-04-16,144021,131353,2048,6683730
JK,2021-04-17,145166,132205,2051,6720261
JK,2021-04-18,146692,133168,2057,6760101
JK,2021-04-19,148208,133981,2063,6794193
JK,2021-04-20,150238,134697,2071,6833449
JK,2021-04-21,152442,135430,2084,6877256
JK,2021-04-22,154407,136221,2092,6919992
JK,2021-04-23,156344,137240,2111,6961115
JK,2021-04-24,158374,138184,2126,7001906
JK,2021-04-25,160755,139050,2147,7046228
JK,2021-04-26,162890,140117,2172,7080758
JK,2021-04-27,166054,141574,2197,7125036
JK,2021-04-28,169077,142537,2227,7172458
JK,2021-04-29,172551,144154,2253,7222471
JK,2021-04-30,176083,145441,2283,7268521
JK,2021-05-01,179915,147242,2330,7312926
JK,2021-05-02,183486,148695,2370,7348647
JK,2021-05-03,187219,150231,2421,7380302
JK,2021-05-04,191869,152109,2458,7418169
JK,2021-05-05,196585,154447,2510,7460537
JK,2021-05-06,201511,157283,2562,7507938
JK,2021-05-07,206954,160035,2612,7557656
JK,2021-05-08,211742,162535,2672,7604448
JK,2021-05-09,216932,164958,2726,7653001
JK,2021-05-10,220546,167813,2782,7689823
JK,2021-05-11,224898,171350,2847,7731176
JK,2021-05-12,229407,174953,2912,7775092
JK,2021-05-13,233763,177948,2967,7819421
JK,2021-05-14,236790,181762,3027,7850973
JK,2021-05-15,240467,185902,3090,7884512
JK,2021-05-16,244608,189836,3149,7921228
JK,2021-05-17,247952,193878,3222,7955865
JK,2021-05-18,251919,197701,3293,7996880
JK,2021-05-19,255888,202039,3355,8045445
JK,2021-05-20,260057,206081,3422,8092877
JK,2021-05-21,263905,210547,3465,8140036
JK,2021-05-22,267313,214664,3513,8188640
JK,2021-05-23,270621,219620,3564,8233797
JK,2021-05-24,272858,223619,3609,8270069
JK,2021-05-25,275822,227242,3662,8311463
JK,2021-05-26,278859,231265,3702,8359521
JK,2021-05-27,281628,235617,3739,8403522
JK,2021-05-28,284431,239254,3795,8448327
JK,2021-05-29,286684,243588,3841,8492134
JK,2021-05-30,288940,247393,3870,8533925
JK,2021-05-31,290465,251463,3907,8567159
JK,2021-06-01,292360,255145,3939,8605273
JK,2021-06-02,294078,258536,3963,8651026
JK,2021-06-03,295879,261230,3992,8697398
JK,2021-06-04,297602,263961,4026,8746810
JK,2021-06-05,299050,266576,4051,8797513
JK,2021-06-06,300490,269675,4074,8847766
JK,2021-06-07,301467,273853,4090,8887902
JK,2021-06-08,302651,276733,4101,8932882
JK,2021-06-09,303749,279779,4118,8985138
JK,2021-06-10,304866,282142,4143,9035646
JK,2021-06-11,305772,284027,4160,9083419
JK,2021-06-12,306638,286180,4174,9129947
JK,2021-06-13,307412,288145,4186,9173077
JK,2021-06-14,308011,290284,4195,9214386
JK,2021-06-15,308726,292114,4205,9258141
JK,2021-06-16,309361,293763,4217,9304004
JK,2021-06-17,310017,295189,4226,9354739
JK,2021-06-18,310688,296360,4234,9403958
JK,2021-06-19,311209,297557,4238,9451574
JK,2021-06-20,311794,298911,4252,9498532
JK,2021-06-21,312156,300135,4262,9537386
JK,2021-06-22,312584,301134,4269,9581172
JK,2021-06-23,313028,301973,4273,9629643
JK,2021-06-24,313476,302655,4284,9679738
JK,2021-06-25,313974,303526,4291,9727679
JK,2021-06-26,314316,304390,4296,9774384
JK,2021-06-27,314731,305135,4304,9819423
JK,2021-06-28,314990,305684,4310,9858530
JK,2021-06-29,315298,306177,4316,9907016
JK,2021-06-30,315662,306739,4323,9960678
JK,2021-07-01,315960,307312,4327,10017517
JK,2021-07-02,316291,307749,4333,10077056
JK,2021-07-03,316629,308246,4335,10138591
JK,2021-07-04,316976,308672,4337,10201963
JK,2021-07-05,317250,309133,4343,10255161
JK,2021-07-06,317481,309554,4345,10314088
JK,2021-07-07,317761,309973,4349,10379791
JK,2021-07-08,318023,310326,4353,10441369
JK,2021-07-09,318284,310630,4354,10501931
JK,2021-07-10,318469,310985,4356,10560499
JK,2021-07-11,318693,311334,4357,10621241
JK,2021-07-12,318848,311782,4357,10673690
JK,2021-07-13,318991,312198,4358,10727100
JK,2021-07-14,319152,312556,4360,10786504
JK,2021-07-15,319355,312890,4361,10846544
JK,2021-07-16,319576,313098,4362,10906400
JK,2021-07-17,319755,313375,4363,10967488
JK,2021-07-18,319901,313618,4364,11027332
JK,2021-07-19,320024,313886,4365,11082476
JK,2021-07-20,320112,314107,4371,11137883
JK,2021-07-21,320256,314282,4372,11190756
JK,2021-07-22,320340,314454,4373,11233153
JK,2021-07-23,320403,314620,4374,11268573
KA,2020-03-09,1,,,
KA,2020-03-10,4,,,
KA,2020-03-11,4,,,
KA,2020-03-12,5,,,
KA,2020-03-13,6,,1,
KA,2020-03-14,6,,1,
KA,2020-03-15,6,,1,
KA,2020-03-16,7,,1,
KA,2020-03-17,11,,1,
KA,2020-03-18,14,,1,
KA,2020-03-19,15,,1,
KA,2020-03-20,15,1,1,
KA,2020-03-21,20,1,1,
KA,2020-03-22,26,1,1,
KA,2020-03-23,33,1,1,
KA,2020-03-24,41,3,1,
KA,2020-03-25,51,3,1,
KA,2020-03-26,55,3,2,
KA,2020-03-27,64,5,3,
KA,2020-03-28,76,5,3,
KA,2020-03-29,83,5,3,
KA,2020-03-30,88,6,3,
KA,2020-03-31,101,8,3,
KA,2020-04-01,110,9,3,
KA,2020-04-02,124,11,3,
KA,2020-04-03,128,11,4,4587
KA,2020-04-04,144,11,4,4587
KA,2020-04-05,151,12,4,4587
KA,2020-04-06,163,20,4,4587
KA,2020-04-07,175,25,4,6580
KA,2020-04-08,181,28,5,6967
KA,2020-04-09,197,30,6,7613
KA,2020-04-10,207,34,6,7975
KA,2020-04-11,215,39,6,8560
KA,2020-04-12,232,54,6,9251
KA,2020-04-13,247,60,8,10017
KA,2020-04-14,260,71,10,11107
KA,2020-04-15,279,80,12,12483
KA,2020-04-16,315,82,13,13724
KA,2020-04-17,359,88,13,17594
KA,2020-04-18,384,104,14,19186
KA,2020-04-19,390,111,16,21367
KA,2020-04-20,408,112,16,23460
KA,2020-04-21,418,129,17,26233
KA,2020-04-22,427,131,17,29512
KA,2020-04-23,445,145,17,32122
KA,2020-04-24,474,152,18,35958
KA,2020-04-25,500,158,18,39083
KA,2020-04-26,503,182,19,42964
KA,2020-04-27,512,193,20,45685
KA,2020-04-28,523,207,20,50512
KA,2020-04-29,535,216,21,55404
KA,2020-04-30,565,229,22,60156
KA,2020-05-01,589,251,22,64898
KA,2020-05-02,601,271,25,69730
KA,2020-05-03,614,293,25,74898
KA,2020-05-04,651,321,27,79193
KA,2020-05-05,673,331,29,83806
KA,2020-05-06,693,354,29,88777
KA,2020-05-07,705,366,30,93535
KA,2020-05-08,753,376,30,98081
KA,2020-05-09,794,386,30,103098
KA,2020-05-10,848,422,31,107311
KA,2020-05-11,862,426,31,111595
KA,2020-05-12,925,433,31,116533
KA,2020-05-13,959,451,33,121178
KA,2020-05-14,987,460,35,128373
KA,2020-05-15,1056,480,36,133724
KA,2020-05-16,1092,496,36,140024
KA,2020-05-17,1147,509,37,145398
KA,2020-05-18,1246,530,37,151663
KA,2020-05-19,1395,543,40,158599
KA,2020-05-20,1462,556,41,166781
KA,2020-05-21,1605,571,41,174297
KA,2020-05-22,1743,597,41,186526
KA,2020-05-23,1959,608,42,196196
KA,2020-05-24,2089,654,42,206313
KA,2020-05-25,2182,705,43,219894
KA,2020-05-26,2283,764,43,228914
KA,2020-05-27,2418,781,46,241608
KA,2020-05-28,2533,834,46,252078
KA,2020-05-29,2781,894,46,264489
KA,2020-05-30,2922,997,47,280217
KA,2020-05-31,3221,1218,49,293575
KA,2020-06-01,3408,1318,50,304816
KA,2020-06-02,3796,1393,50,319628
KA,2020-06-03,4063,1504,51,334825
KA,2020-06-04,4320,1610,55,347093
KA,2020-06-05,4835,1693,55,360720
KA,2020-06-06,5213,1973,57,372582
KA,2020-06-07,5452,2132,59,384442
KA,2020-06-08,5760,2441,62,393221
KA,2020-06-09,5921,2605,64,400257
KA,2020-06-10,6041,2862,67,408506
KA,2020-06-11,6245,2976,70,416506
KA,2020-06-12,6516,3440,77,426341
KA,2020-06-13,6824,3648,80,436518
KA,2020-06-14,7000,3960,85,443969
KA,2020-06-15,7213,4134,87,449331
KA,2020-06-16,7530,4456,94,457267
KA,2020-06-17,7734,4804,102,464798
KA,2020-06-18,7944,4980,114,473507
KA,2020-06-19,8281,5210,123,484060
KA,2020-06-20,8697,5393,132,493893
KA,2020-06-21,9150,5619,137,506765
KA,2020-06-22,9399,5730,142,515969
KA,2020-06-23,9721,6004,150,526538
KA,2020-06-24,10118,6153,164,539247
KA,2020-06-25,10560,6672,170,553325
KA,2020-06-26,11005,6918,180,568058
KA,2020-06-27,11923,7289,191,581635
KA,2020-06-28,13190,7509,207,595470
KA,2020-06-29,14295,7685,226,605159
KA,2020-06-30,15242,7920,246,620747
KA,2020-07-01,16514,8065,253,637417
KA,2020-07-02,18016,8336,272,653627
KA,2020-07-03,19710,8807,293,671934
KA,2020-07-04,21549,9246,335,689526
KA,2020-07-05,23474,9849,372,706425
KA,2020-07-06,25317,10529,402,722305
KA,2020-07-07,26815,11100,417,740047
KA,2020-07-08,28877,11878,471,759181
KA,2020-07-09,31105,12835,488,779209
KA,2020-07-10,33418,13838,545,798437
KA,2020-07-11,36216,14718,615,819024
KA,2020-07-12,38843,15411,686,839074
KA,2020-07-13,41581,16249,759,856148
KA,2020-07-14,44077,17390,841,879822
KA,2020-07-15,47253,18466,928,902026
KA,2020-07-16,51422,19729,1032,925477
KA,2020-07-17,55115,20757,1147,953417
KA,2020-07-18,59652,21775,1240,982701
KA,2020-07-19,63772,23065,1331,999530
KA,2020-07-20,67420,23795,1403,1025420
KA,2020-07-21,71069,25459,1464,1051976
KA,2020-07-22,75833,27239,1519,1079749
KA,2020-07-23,80863,29310,1616,1110497
KA,2020-07-24,85870,31347,1726,1110497
KA,2020-07-25,90942,33750,1798,1143262
KA,2020-07-26,96141,35838,1880,1176827
KA,2020-07-27,101465,37685,1955,1205051
KA,2020-07-28,107001,40504,2057,1242771
KA,2020-07-29,112504,42901,2147,1275761
KA,2020-07-30,118632,46694,2230,1313856
KA,2020-07-31,124115,49788,2314,1350792
KA,2020-08-01,129287,53648,2412,1385552
KA,2020-08-02,134819,57725,2496,1418569
KA,2020-08-03,139571,62500,2594,1446558
KA,2020-08-04,145830,69272,2704,1489016
KA,2020-08-05,151449,74679,2804,1532654
KA,2020-08-06,158254,80281,2897,1581075
KA,2020-08-07,164924,84232,2997,1624628
KA,2020-08-08,172102,89238,3090,1668511
KA,2020-08-09,178087,93908,3197,1706447
KA,2020-08-10,182354,99126,3311,1729067
KA,2020-08-11,188611,105599,3397,1772991
KA,2020-08-12,196494,112633,3510,1826317
KA,2020-08-13,203200,121242,3613,1882316
KA,2020-08-14,211108,128182,3717,1938954
KA,2020-08-15,219926,134811,3831,1993760
KA,2020-08-16,226966,141491,3947,2037386
KA,2020-08-17,233283,148562,4062,2075086
KA,2020-08-18,240948,156949,4201,2134174
KA,2020-08-19,249590,164150,4327,2197259
KA,2020-08-20,256975,170381,4429,2256862
KA,2020-08-21,264546,176942,4522,2314485
KA,2020-08-22,271876,184568,4615,2373103
KA,2020-08-23,277814,189564,4683,2413951
KA,2020-08-24,283665,197625,4810,2453768
KA,2020-08-25,291826,204439,4958,2513555
KA,2020-08-26,300406,211688,5091,2580621
KA,2020-08-27,309792,219554,5232,2648808
KA,2020-08-28,318752,227018,5368,2713034
KA,2020-08-29,327076,235128,5483,2785718
KA,2020-08-30,335928,242229,5589,2852675
KA,2020-08-31,342423,249467,5702,2895807
KA,2020-09-01,351481,254626,5837,2979477
KA,2020-09-02,361341,260913,5950,3052794
KA,2020-09-03,370206,268035,6054,3123918
KA,2020-09-04,379486,274196,6170,3197110
KA,2020-09-05,389232,283298,6298,3273871
KA,2020-09-06,398551,292873,6393,3348255
KA,2020-09-07,404324,300770,6534,3393676
KA,2020-09-08,412190,308573,6680,3461119
KA,2020-09-09,421730,315433,6808,3531441
KA,2020-09-10,430947,322454,6937,3586150
KA,2020-09-11,440411,334999,7067,3650819
KA,2020-09-12,449551,344556,7161,3714402
KA,2020-09-13,459445,352958,7265,3800976
KA,2020-09-14,467689,361823,7384,3846937
KA,2020-09-15,475265,369229,7481,3915302
KA,2020-09-16,484990,375809,7536,3986283
KA,2020-09-17,494356,383077,7629,4058313
KA,2020-09-18,502982,394026,7808,4115783
KA,2020-09-19,511346,404841,7922,4179567
KA,2020-09-20,519537,413452,8023,4240044
KA,2020-09-21,526876,423377,8145,4282735
KA,2020-09-22,533850,432450,8228,4338442
KA,2020-09-23,540847,437910,8266,4394840
KA,2020-09-24,548557,444658,8331,4459004
KA,2020-09-25,557212,450302,8417,4518923
KA,2020-09-26,566023,455719,8503,4586780
KA,2020-09-27,575566,462241,8582,4659860
KA,2020-09-28,582458,469750,8641,4718722
KA,2020-09-29,592911,476378,8777,4806197
KA,2020-09-30,601767,485268,8864,4901083
KA,2020-10-01,611837,492412,8994,4997671
KA,2020-10-02,620630,499506,9119,5089730
KA,2020-10-03,630516,508495,9219,5174652
KA,2020-10-04,640661,515782,9286,5260160
KA,2020-10-05,647712,522846,9370,5327463
KA,2020-10-06,657705,533074,9461,5419954
KA,2020-10-07,668652,542906,9574,5524302
KA,2020-10-08,679356,552519,9675,5629550
KA,2020-10-09,690269,561610,9789,5739530
KA,2020-10-10,700786,569947,9891,5852300
KA,2020-10-11,710309,580054,9966,5952223
KA,2020-10-12,717915,592084,10036,6030980
KA,2020-10-13,726106,602505,10123,6137221
KA,2020-10-14,735371,611167,10198,6250992
KA,2020-10-15,743848,620008,10283,6355809
KA,2020-10-16,751390,628588,10356,6461694
KA,2020-10-17,758574,637481,10427,6562710
KA,2020-10-18,765586,645825,10478,6667777
KA,2020-10-19,770604,653829,10542,6746358
KA,2020-10-20,776901,662329,10608,6844594
KA,2020-10-21,782773,671618,10696,6952835
KA,2020-10-22,788551,684835,10770,7060189
KA,2020-10-23,793907,693584,10821,7168545
KA,2020-10-24,798378,700737,10873,7281090
KA,2020-10-25,802817,710843,10905,7381601
KA,2020-10-26,805947,719558,10947,7447493
KA,2020-10-27,809638,727298,10991,7514194
KA,2020-10-28,812784,733558,11046,7600348
KA,2020-10-29,816809,741219,11091,7701031
KA,2020-10-30,820398,749740,11140,7804312
KA,2020-10-31,823412,757208,11168,7905868
KA,2020-11-01,827064,765261,11192,8012641
KA,2020-11-02,829640,773595,11221,8091137
KA,2020-11-03,832396,780735,11247,8185676
KA,2020-11-04,835773,788780,11281,8288179
KA,2020-11-05,838929,794503,11312,8404516
KA,2020-11-06,841889,797204,11347,8514653
KA,2020-11-07,844147,799439,11369,8620970
KA,2020-11-08,846887,801799,11391,8738226
KA,2020-11-09,848850,804485,11410,8823191
KA,2020-11-10,851212,808700,11430,8932699
KA,2020-11-11,853796,811581,11453,9043217
KA,2020-11-12,855912,814949,11474,9158603
KA,2020-11-13,857928,818392,11491,9276602
KA,2020-11-14,860082,820590,11508,9392474
KA,2020-11-15,861647,822953,11529,9492080
KA,2020-11-16,862804,825141,11541,9568625
KA,2020-11-17,864140,827241,11557,9644009
KA,2020-11-18,865931,829188,11578,9741051
KA,2020-11-19,867780,830988,11604,9859525
KA,2020-11-20,869561,833169,11621,9981137
KA,2020-11-21,871342,834968,11641,10106474
KA,2020-11-22,873046,836505,11654,10233378
KA,2020-11-23,874555,838150,11678,10329473
KA,2020-11-24,876425,840099,11695,10447705
KA,2020-11-25,878055,841432,11714,10570159
KA,2020-11-26,879560,842499,11726,10690557
KA,2020-11-27,881086,843950,11738,10804148
KA,2020-11-28,882608,846082,11750,10914872
KA,2020-11-29,883899,847612,11765,11020300
KA,2020-11-30,884897,849821,11778,11101633
KA,2020-12-01,886227,850707,11792,11197240
KA,2020-12-02,887667,851690,11808,11303158
KA,2020-12-03,889113,852584,11821,11411843
KA,2020-12-04,890360,853461,11834,11509892
KA,2020-12-05,891685,854861,11846,11613924
KA,2020-12-06,893006,855750,11856,11713244
KA,2020-12-07,894004,857351,11867,11789715
KA,2020-12-08,895284,858370,11880,11878413
KA,2020-12-09,896563,861588,11900,11979471
KA,2020-12-10,897801,866664,11912,12063741
KA,2020-12-11,899011,868471,11928,12164587
KA,2020-12-12,900214,870002,11939,12266816
KA,2020-12-13,901410,872038,11944,12355358
KA,2020-12-14,902240,874202,11954,12420213
KA,2020-12-15,903425,875796,11965,12509743
KA,2020-12-16,904665,877199,11971,12611493
KA,2020-12-17,905901,878696,11981,12717849
KA,2020-12-18,907123,879735,11989,12822390
KA,2020-12-19,908275,881882,12004,12937540
KA,2020-12-20,909469,882944,12009,13047768
KA,2020-12-21,910241,884205,12016,13121419
KA,2020-12-22,911382,885341,12029,13217127
KA,2020-12-23,912340,886547,12038,13317070
KA,2020-12-24,913483,887815,12039,13415794
KA,2020-12-25,914488,888917,12044,13514362
KA,2020-12-26,915345,889881,12051,13609914
KA,2020-12-27,916256,891095,12062,13704709
KA,2020-12-28,916909,892273,12070,13772451
KA,2020-12-29,917571,893617,12074,13858850
KA,2020-12-30,918544,894834,12081,13962707
KA,2020-12-31,919496,896116,12090,14078158
KA,2021-01-01,920373,897200,12096,14196065
KA,2021-01-02,921128,898176,12099,14310188
KA,2021-01-03,921938,898919,12107,14432085
KA,2021-01-04,922538,900202,12110,14531251
KA,2021-01-05,923353,901579,12118,14654318
KA,2021-01-06,924137,902817,12124,14788491
KA,2021-01-07,924898,903629,12131,14918254
KA,2021-01-08,925868,904286,12134,15050771
KA,2021-01-09,926767,905158,12138,15175037
KA,2021-01-10,927559,905751,12140,15288243
KA,2021-01-11,928055,906548,12144,15375146
KA,2021-01-12,928806,907729,12149,15485359
KA,2021-01-13,929552,908494,12152,15598874
KA,2021-01-14,929960,909058,12155,15705129
KA,2021-01-15,930668,909701,12158,15789978
KA,2021-01-16,931252,910377,12162,15884994
KA,2021-01-17,931997,911232,12166,15983473
KA,2021-01-18,932432,912205,12175,16052738
KA,2021-01-19,933077,913012,12181,16133663
KA,2021-01-20,933578,913677,12185,16217753
KA,2021-01-21,934252,914492,12187,16306608
KA,2021-01-22,934576,915382,12190,16399189
KA,2021-01-23,935478,915924,12193,16485599
KA,2021-01-24,936051,916325,12197,16566713
KA,2021-01-25,936426,917361,12200,16626140
KA,2021-01-26,936955,918099,12204,16691703
KA,2021-01-27,937383,918859,12207,16750398
KA,2021-01-28,937933,919503,12209,16816459
KA,2021-01-29,938401,920110,12211,16884991
KA,2021-01-30,938865,920657,12213,16958479
KA,2021-01-31,939387,921122,12217,17033930
KA,2021-02-01,939775,921592,12220,17087246
KA,2021-02-02,940170,922004,12223,17147397
KA,2021-02-03,940596,922437,12225,17218163
KA,2021-02-04,941070,922907,12227,17294005
KA,2021-02-05,941500,923377,12230,17368124
KA,2021-02-06,942031,923811,12233,17442715
KA,2021-02-07,942518,924304,12236,17516945
KA,2021-02-08,942846,924654,12239,17565234
KA,2021-02-09,943212,925167,12241,17625719
KA,2021-02-10,943627,925489,12244,17691918
KA,2021-02-11,944057,925829,12251,17760112
KA,2021-02-12,944437,926234,12259,17829105
KA,2021-02-13,944856,926664,12263,17895155
KA,2021-02-14,945270,927150,12265,17956031
KA,2021-02-15,945638,927580,12267,17998276
KA,2021-02-16,946076,927924,12273,18045304
KA,2021-02-17,946454,928461,12276,18099928
KA,2021-02-18,946860,928767,12282,18159563
KA,2021-02-19,947246,929058,12287,18221003
KA,2021-02-20,947736,929447,12292,18279393
KA,2021-02-21,948149,929800,12294,18334627
KA,2021-02-22,948466,930087,12299,18380495
KA,2021-02-23,948849,930465,12303,18431322
KA,2021-02-24,949183,930778,12309,18494364
KA,2021-02-25,949636,931725,12316,18562530
KA,2021-02-26,950207,932367,12320,18639329
KA,2021-02-27,950730,932747,12326,18712761
KA,2021-02-28,951251,933097,12331,18796775
KA,2021-03-01,951600,933421,12336,18856902
KA,2021-03-02,952037,933730,12343,18921149
KA,2021-03-03,952565,934143,12346,18989488
KA,2021-03-04,953136,934639,12350,19068106
KA,2021-03-05,953813,935066,12354,19146913
KA,2021-03-06,954393,935421,12359,19229142
KA,2021-03-07,955015,935772,12362,19305102
